EnrollmentID,StudentID,LeadID,CourseID,ManagerID,EnrollmentDate,CohortID,CourseStartDate,ExpectedEndDate,ActualCompletionDate,EnrollmentStatus,AgreedPrice,DiscountPercent,Currency,PaymentPlan,AcquisitionSource,CancellationDate,CancellationReason,CertificateEligible,CertificateIssuedDate,LateEnrollment
ENR000149,STU000149,LEAD0000954,CRS0006,MGR0003,2024-01-29,COH00067,2024-03-02,2024-05-11,,Dropped,34290.0,10,UAH,Full,email,,,False,,False
ENR000150,STU000150,LEAD0001076,CRS0008,MGR0007,2024-01-29,COH00091,2024-02-11,2024-03-03,2024-03-05,Completed,0.0,0,USD,Free,direct,,,False,,False
ENR000151,STU000151,LEAD0000550,CRS0001,MGR0005,2024-01-31,COH00002,2024-03-13,2024-06-05,,Dropped,28200.0,25,UAH,Full,meta,,,False,,False
ENR000152,STU000152,LEAD0002088,CRS0014,MGR0004,2024-01-27,COH00185,2024-03-13,2024-07-03,,Cancelled,15120.0,30,UAH,Full,telegram,2024-03-04,Dissatisfied,False,,False
ENR000153,STU000153,LEAD0001773,CRS0010,MGR0002,2024-01-27,COH00127,2024-03-06,2024-09-25,,Cancelled,28100.0,0,UAH,Full,instagram,2024-02-19,Financial,False,,False
ENR000154,STU000154,LEAD0000564,CRS0015,MGR0008,2024-01-24,COH00198,2024-02-12,2024-03-04,,Dropped,0.0,0,UAH,Free,instagram,,,False,,False
ENR000155,STU000155,LEAD0001459,CRS0014,MGR0004,2024-01-28,COH00185,2024-03-13,2024-07-03,,Dropped,16200.0,25,UAH,Full,referral,,,False,,False
ENR000156,STU000156,LEAD0000584,CRS0002,MGR0005,2024-01-24,COH00015,2024-02-29,2024-05-02,2024-05-05,Completed,27600.0,25,UAH,Installments,instagram,,,True,2024-05-15,False
ENR000157,STU000157,LEAD0000267,CRS0008,MGR0003,2024-01-31,COH00091,2024-02-11,2024-03-03,,Dropped,0.0,0,UAH,Free,direct,,,False,,False
ENR000158,STU000158,LEAD0000582,CRS0002,MGR0002,2024-01-25,COH00015,2024-02-29,2024-05-02,,Cancelled,33120.0,10,UAH,Installments,google,2024-02-08,Dissatisfied,False,,False
ENR000159,STU000159,LEAD0001815,CRS0012,MGR0003,2024-01-31,COH00152,2024-02-14,2024-07-24,2024-08-04,Completed,699.15,5,USD,Full,email,,,True,2024-08-08,False
ENR000160,STU000160,LEAD0000136,CRS0012,MGR0005,2024-01-28,COH00152,2024-02-14,2024-07-24,2024-07-30,Completed,32400.0,0,UAH,Installments,organic,,,True,2024-08-04,False
ENR000161,STU000161,LEAD0001719,CRS0001,MGR0006,2024-01-31,COH00002,2024-03-13,2024-06-05,,Dropped,18649.77,10,CZK,Installments,meta,,,False,,False
ENR000162,STU000162,LEAD0001846,CRS0015,MGR0004,2024-01-25,COH00198,2024-02-12,2024-03-04,2024-03-11,Completed,0.0,0,UAH,Free,linkedin,,,False,,False
ENR000163,STU000163,LEAD0001067,CRS0015,MGR0008,2024-01-30,COH00198,2024-02-12,2024-03-04,,Dropped,0.0,0,USD,Free,meta,,,False,,False
ENR000164,STU000164,LEAD0001764,CRS0008,MGR0002,2024-02-02,COH00091,2024-02-11,2024-03-03,2024-03-15,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR000165,STU000165,LEAD0001754,CRS0011,MGR0002,2024-01-28,COH00140,2024-03-11,2024-06-10,2024-06-23,Completed,24750.0,10,UAH,Installments,meta,,,True,2024-06-29,False
ENR000166,STU000166,LEAD0000731,CRS0017,MGR0003,2024-01-23,COH00232,2024-03-23,2024-09-07,,Cancelled,27900.0,0,UAH,Installments,referral,2024-03-11,Time constraints,False,,False
ENR000167,STU000167,LEAD0001052,CRS0011,MGR0006,2024-02-03,COH00140,2024-03-11,2024-06-10,,Dropped,24750.0,10,UAH,Full,chatgpt.com,,,False,,False
ENR000168,STU000168,LEAD0000015,CRS0014,MGR0003,2024-02-02,COH00185,2024-03-13,2024-07-03,2024-07-16,Completed,15120.0,30,UAH,Full,organic,,,True,2024-07-27,False
ENR000169,STU000169,LEAD0000047,CRS0010,MGR0004,2024-01-25,COH00127,2024-03-06,2024-09-25,2024-10-01,Completed,2171.44,20,PLN,Installments,meta,,,True,2024-10-04,False
ENR000170,STU000170,LEAD0001588,CRS0005,MGR0003,2024-01-25,COH00052,2024-02-20,2024-04-02,,Dropped,24310.0,15,UAH,Full,telegram,,,False,,False
ENR000171,STU000171,LEAD0000783,CRS0014,MGR0003,2024-01-24,COH00185,2024-03-13,2024-07-03,2024-07-10,Completed,21600.0,0,UAH,Full,meta,,,True,,False
ENR000172,STU000172,LEAD0001777,CRS0002,MGR0005,2024-02-03,COH00015,2024-02-29,2024-05-02,2024-05-11,Completed,36800.0,0,UAH,Installments,meta,,,True,,False
ENR000173,STU000173,LEAD0001508,CRS0002,MGR0005,2024-01-26,COH00015,2024-02-29,2024-05-02,,Dropped,34960.0,5,UAH,Full,referral,,,False,,False
ENR000174,STU000174,LEAD0001135,CRS0001,MGR0008,2024-01-29,COH00002,2024-03-13,2024-06-05,,Dropped,632.85,25,USD,Full,telegram,,,False,,False
ENR000175,STU000175,LEAD0000483,CRS0011,MGR0004,2024-01-26,COH00140,2024-03-11,2024-06-10,,Dropped,20625.0,25,UAH,Installments,chatgpt.com,,,False,,False
ENR000176,STU000176,LEAD0001283,CRS0015,MGR0003,2024-01-27,COH00198,2024-02-12,2024-03-04,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR000177,STU000177,LEAD0001916,CRS0002,MGR0007,2024-01-31,COH00015,2024-02-29,2024-05-02,2024-04-25,Completed,668.71,20,USD,Full,meta,,,True,2024-05-10,False
ENR000178,STU000178,LEAD0000510,CRS0012,MGR0005,2024-01-24,COH00152,2024-02-14,2024-07-24,,Dropped,30780.0,5,UAH,Full,organic,,,False,,False
ENR000179,STU000179,LEAD0001635,CRS0014,MGR0008,2024-02-01,COH00185,2024-03-13,2024-07-03,2024-07-11,Completed,15120.0,30,UAH,Installments,meta,,,True,2024-07-26,False
ENR000180,STU000180,LEAD0000457,CRS0005,MGR0008,2024-01-28,COH00052,2024-02-20,2024-04-02,2024-04-10,Completed,22880.0,20,UAH,Full,meta,,,True,2024-04-19,False
ENR000181,STU000181,LEAD0000639,CRS0006,MGR0004,2024-01-26,COH00067,2024-03-02,2024-05-11,2024-05-16,Completed,26670.0,30,UAH,Installments,meta,,,True,2024-06-03,False
ENR000182,STU000182,LEAD0001884,CRS0017,MGR0006,2024-02-03,COH00232,2024-03-23,2024-09-07,,Cancelled,22320.0,20,UAH,Installments,google,2024-02-23,Job change,False,,False
ENR000183,STU000183,LEAD0001646,CRS0002,MGR0002,2024-01-30,COH00015,2024-02-29,2024-05-02,,Dropped,36800.0,0,UAH,Installments,referral,,,False,,False
ENR000184,STU000184,LEAD0000119,CRS0017,MGR0008,2024-01-27,COH00232,2024-03-23,2024-09-07,2024-09-20,Completed,19530.0,30,UAH,Full,instagram,,,True,,False
ENR000185,STU000185,LEAD0000544,CRS0005,MGR0004,2024-02-01,COH00052,2024-02-20,2024-04-02,2024-04-10,Completed,28600.0,0,UAH,Full,email,,,True,2024-04-17,False
ENR000186,STU000186,LEAD0001213,CRS0008,MGR0008,2024-01-25,COH00091,2024-02-11,2024-03-03,2024-02-26,Completed,0.0,0,EUR,Free,instagram,,,False,,False
ENR000187,STU000187,LEAD0000993,CRS0017,MGR0002,2024-01-25,COH00232,2024-03-23,2024-09-07,,Cancelled,453.4,30,EUR,Full,organic,2024-02-12,Time constraints,False,,False
ENR000188,STU000188,LEAD0001715,CRS0001,MGR0002,2024-01-26,COH00002,2024-03-13,2024-06-05,2024-06-05,Completed,33840.0,10,UAH,Installments,meta,,,True,2024-06-23,False
ENR000189,STU000189,LEAD0002273,CRS0014,MGR0007,2024-01-23,COH00185,2024-03-13,2024-07-03,2024-07-08,Completed,21600.0,0,UAH,Installments,meta,,,True,2024-07-12,False
ENR000190,STU000190,LEAD0001284,CRS0015,MGR0007,2024-01-27,COH00198,2024-02-12,2024-03-04,,Dropped,0.0,0,EUR,Free,google,,,False,,False
ENR000191,STU000191,LEAD0001345,CRS0015,MGR0007,2024-02-01,COH00198,2024-02-12,2024-03-04,2024-03-14,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR000192,STU000192,LEAD0001452,CRS0012,MGR0007,2024-02-03,COH00152,2024-02-14,2024-07-24,,Cancelled,32400.0,0,UAH,Full,direct,2024-03-09,Health,False,,False
ENR000193,STU000193,LEAD0000027,CRS0015,MGR0007,2024-02-03,COH00198,2024-02-12,2024-03-04,,Dropped,0.0,0,UAH,Free,instagram,,,False,,False
ENR000194,STU000194,LEAD0001179,CRS0005,MGR0002,2024-01-31,COH00052,2024-02-20,2024-04-02,2024-04-13,Completed,21450.0,25,UAH,Full,instagram,,,True,,False
ENR000195,STU000195,LEAD0002352,CRS0002,MGR0003,2024-01-27,COH00015,2024-02-29,2024-05-02,,Dropped,36800.0,0,UAH,Full,organic,,,False,,False
ENR000196,STU000196,LEAD0001469,CRS0008,MGR0003,2024-02-03,COH00091,2024-02-11,2024-03-03,,Dropped,0.0,0,USD,Free,meta,,,False,,False
ENR000197,STU000197,LEAD0000995,CRS0014,MGR0008,2024-02-05,COH00185,2024-03-13,2024-07-03,2024-07-11,Completed,1879.73,10,PLN,Full,instagram,,,True,,False
ENR000198,STU000198,LEAD0000258,CRS0013,MGR0008,2024-02-03,COH00170,2024-02-26,2024-05-06,,Cancelled,1758.76,30,PLN,Installments,direct,2024-02-12,Time constraints,False,,False
ENR000199,STU000199,LEAD0000168,CRS0008,MGR0005,2024-02-01,COH00091,2024-02-11,2024-03-03,2024-03-10,Completed,0.0,0,UAH,Free,instagram,,,False,,False
ENR000200,STU000200,LEAD0001442,CRS0015,MGR0002,2024-01-30,COH00198,2024-02-12,2024-03-04,2024-02-26,Completed,0.0,0,PLN,Free,referral,,,False,,False
ENR000201,STU000201,LEAD0001222,CRS0011,MGR0005,2024-02-06,COH00140,2024-03-11,2024-06-10,2024-06-18,Completed,27500.0,0,UAH,Full,telegram,,,True,2024-06-21,False
ENR000202,STU000202,LEAD0000557,CRS0012,MGR0002,2024-01-26,COH00152,2024-02-14,2024-07-24,2024-07-24,Completed,32400.0,0,UAH,Full,google,,,True,2024-07-29,False
ENR000203,STU000203,LEAD0001716,CRS0005,MGR0007,2024-02-03,COH00052,2024-02-20,2024-04-02,2024-03-29,Completed,2487.39,10,PLN,Installments,google,,,True,2024-04-12,False
ENR000204,STU000204,LEAD0001546,CRS0014,MGR0003,2024-02-06,COH00185,2024-03-13,2024-07-03,,Dropped,15120.0,30,UAH,Full,telegram,,,False,,False
ENR000205,STU000205,LEAD0000240,CRS0011,MGR0005,2024-01-28,COH00140,2024-03-11,2024-06-10,,Cancelled,24750.0,10,UAH,Full,google,2024-03-08,Dissatisfied,False,,False
ENR000206,STU000206,LEAD0001414,CRS0001,MGR0008,2024-01-27,COH00002,2024-03-13,2024-06-05,2024-06-14,Completed,37600.0,0,UAH,Full,google,,,True,2024-06-21,False
ENR000207,STU000207,LEAD0000673,CRS0005,MGR0008,2024-02-06,COH00052,2024-02-20,2024-04-02,,Dropped,21450.0,25,UAH,Full,email,,,False,,False
ENR000208,STU000208,LEAD0001357,CRS0006,MGR0006,2024-01-26,COH00067,2024-03-02,2024-05-11,2024-05-23,Completed,669.94,25,EUR,Installments,organic,,,True,2024-06-11,False
ENR000209,STU000209,LEAD0000170,CRS0008,MGR0002,2024-02-05,COH00091,2024-02-11,2024-03-03,2024-02-25,Completed,0.0,0,CZK,Free,chatgpt.com,,,False,,False
ENR000210,STU000210,LEAD0001063,CRS0005,MGR0002,2024-01-28,COH00052,2024-02-20,2024-04-02,2024-04-07,Completed,1913.39,30,PLN,Installments,instagram,,,True,2024-04-15,False
ENR000211,STU000211,LEAD0000558,CRS0015,MGR0004,2024-02-05,COH00198,2024-02-12,2024-03-04,2024-03-09,Completed,0.0,0,UAH,Free,direct,,,False,,False
ENR000212,STU000212,LEAD0001225,CRS0011,MGR0004,2024-01-25,COH00140,2024-03-11,2024-06-10,,Dropped,478.82,25,EUR,Full,google,,,False,,False
ENR000213,STU000213,LEAD0001921,CRS0014,MGR0003,2024-01-26,COH00185,2024-03-13,2024-07-03,2024-07-10,Completed,17280.0,20,UAH,Installments,google,,,True,2024-07-17,False
ENR000214,STU000214,LEAD0001449,CRS0012,MGR0002,2024-02-06,COH00152,2024-02-14,2024-07-24,2024-08-01,Completed,32400.0,0,UAH,Full,google,,,True,2024-08-05,False
ENR000215,STU000215,LEAD0002070,CRS0002,MGR0002,2024-02-05,COH00015,2024-02-29,2024-05-02,,Cancelled,31280.0,15,UAH,Installments,meta,2024-03-17,Time constraints,False,,False
ENR000216,STU000216,LEAD0000653,CRS0015,MGR0002,2024-02-03,COH00198,2024-02-12,2024-03-04,2024-02-27,Completed,0.0,0,UAH,Free,instagram,,,False,,False
ENR000217,STU000217,LEAD0001867,CRS0008,MGR0007,2024-02-06,COH00091,2024-02-11,2024-03-03,,Dropped,0.0,0,CZK,Free,meta,,,False,,False
ENR000218,STU000218,LEAD0000828,CRS0014,MGR0007,2024-01-28,COH00185,2024-03-13,2024-07-03,2024-07-11,Completed,1754.74,15,PLN,Full,telegram,,,True,2024-07-28,False
ENR000219,STU000219,LEAD0002024,CRS0001,MGR0004,2024-02-03,COH00002,2024-03-13,2024-06-05,2024-06-01,Completed,637.82,25,EUR,Installments,email,,,True,2024-06-05,False
ENR000220,STU000220,LEAD0000589,CRS0012,MGR0005,2024-01-28,COH00152,2024-02-14,2024-07-24,2024-07-17,Completed,29160.0,10,UAH,Full,instagram,,,True,2024-07-28,False
ENR000221,STU000221,LEAD0001386,CRS0005,MGR0002,2024-02-05,COH00052,2024-02-20,2024-04-02,,Dropped,15986.58,0,CZK,Installments,google,,,False,,False
ENR000222,STU000222,LEAD0001649,CRS0014,MGR0006,2024-02-02,COH00185,2024-03-13,2024-07-03,,Dropped,9636.94,20,CZK,Installments,meta,,,False,,False
ENR000223,STU000223,LEAD0000543,CRS0015,MGR0005,2024-01-31,COH00198,2024-02-12,2024-03-04,2024-03-16,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR000224,STU000224,LEAD0001160,CRS0008,MGR0004,2024-02-04,COH00091,2024-02-11,2024-03-03,2024-03-12,Completed,0.0,0,UAH,Free,instagram,,,False,,False
ENR000225,STU000225,LEAD0000377,CRS0017,MGR0005,2024-01-28,COH00232,2024-03-23,2024-09-07,,Cancelled,19530.0,30,UAH,Full,meta,2024-02-13,Time constraints,False,,False
ENR000226,STU000226,LEAD0000403,CRS0013,MGR0007,2024-02-08,COH00170,2024-02-26,2024-05-06,,Dropped,18200.0,30,UAH,Installments,meta,,,False,,False
ENR000227,STU000227,LEAD0002027,CRS0015,MGR0004,2024-02-05,COH00198,2024-02-12,2024-03-04,2024-03-02,Completed,0.0,0,UAH,Free,email,,,False,,False
ENR000228,STU000228,LEAD0000290,CRS0002,MGR0003,2024-01-31,COH00015,2024-02-29,2024-05-02,2024-05-08,Completed,34960.0,5,UAH,Installments,organic,,,True,,False
ENR000229,STU000229,LEAD0000610,CRS0005,MGR0008,2024-01-29,COH00052,2024-02-20,2024-04-02,2024-04-02,Completed,24310.0,15,UAH,Installments,meta,,,True,2024-04-07,False
ENR000230,STU000230,LEAD0000942,CRS0005,MGR0003,2024-02-03,COH00052,2024-02-20,2024-04-02,,Dropped,20020.0,30,UAH,Installments,linkedin,,,False,,False
ENR000231,STU000231,LEAD0000716,CRS0015,MGR0008,2024-01-28,COH00198,2024-02-12,2024-03-04,2024-02-26,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR000232,STU000232,LEAD0002136,CRS0015,MGR0008,2024-01-30,COH00198,2024-02-12,2024-03-04,,Dropped,0.0,0,UAH,Free,referral,,,False,,False
ENR000233,STU000233,LEAD0001373,CRS0006,MGR0005,2024-02-08,COH00067,2024-03-02,2024-05-11,2024-05-24,Completed,30480.0,20,UAH,Installments,referral,,,True,2024-05-27,False
ENR000234,STU000234,LEAD0000333,CRS0005,MGR0008,2024-02-09,COH00052,2024-02-20,2024-04-02,2024-03-30,Completed,538.69,20,USD,Full,direct,,,True,2024-04-19,False
ENR000235,STU000235,LEAD0001257,CRS0014,MGR0008,2024-01-29,COH00185,2024-03-13,2024-07-03,2024-07-09,Completed,17280.0,20,UAH,Full,direct,,,True,2024-07-28,False
ENR000236,STU000236,LEAD0001673,CRS0005,MGR0006,2024-02-09,COH00052,2024-02-20,2024-04-02,,Dropped,639.7,5,USD,Installments,direct,,,False,,False
ENR000237,STU000237,LEAD0000678,CRS0005,MGR0007,2024-01-31,COH00052,2024-02-20,2024-04-02,,Dropped,659.59,0,EUR,Full,referral,,,False,,False
ENR000238,STU000238,LEAD0000378,CRS0011,MGR0008,2024-01-31,COH00140,2024-03-11,2024-06-10,,Cancelled,22000.0,20,UAH,Installments,direct,2024-03-24,Health,False,,False
ENR000239,STU000239,LEAD0002682,CRS0005,MGR0004,2024-02-06,COH00052,2024-02-20,2024-04-02,2024-03-30,Completed,25740.0,10,UAH,Full,email,,,True,2024-04-13,False
ENR000240,STU000240,LEAD0000270,CRS0008,MGR0008,2024-02-08,COH00091,2024-02-11,2024-03-03,,Dropped,0.0,0,EUR,Free,instagram,,,False,,False
ENR000241,STU000241,LEAD0000623,CRS0017,MGR0006,2024-02-05,COH00232,2024-03-23,2024-09-07,2024-09-10,Completed,27900.0,0,UAH,Full,referral,,,True,2024-09-18,False
ENR000242,STU000242,LEAD0000129,CRS0015,MGR0002,2024-02-10,COH00198,2024-02-12,2024-03-04,2024-03-14,Completed,0.0,0,UAH,Free,referral,,,False,,False
ENR000243,STU000243,LEAD0001706,CRS0011,MGR0008,2024-02-02,COH00140,2024-03-11,2024-06-10,,Dropped,595.27,5,EUR,Full,google,,,False,,False
ENR000244,STU000244,LEAD0001005,CRS0012,MGR0008,2024-02-06,COH00152,2024-02-14,2024-07-24,2024-07-23,Completed,27540.0,15,UAH,Full,email,,,True,2024-08-12,False
ENR000245,STU000245,LEAD0001473,CRS0015,MGR0006,2024-01-28,COH00198,2024-02-12,2024-03-04,2024-03-15,Completed,0.0,0,UAH,Free,instagram,,,False,,False
ENR000246,STU000246,LEAD0002531,CRS0008,MGR0004,2024-01-31,COH00091,2024-02-11,2024-03-03,,Dropped,0.0,0,PLN,Free,organic,,,False,,False
ENR000247,STU000247,LEAD0000172,CRS0010,MGR0002,2024-02-07,COH00127,2024-03-06,2024-09-25,2024-10-06,Completed,22480.0,20,UAH,Full,telegram,,,True,2024-10-25,False
ENR000248,STU000248,LEAD0001466,CRS0012,MGR0002,2024-02-06,COH00152,2024-02-14,2024-07-24,2024-07-23,Completed,24300.0,25,UAH,Installments,instagram,,,True,2024-07-26,False
ENR000249,STU000249,LEAD0001269,CRS0008,MGR0008,2024-02-03,COH00091,2024-02-11,2024-03-03,,Dropped,0.0,0,UAH,Free,referral,,,False,,False
ENR000250,STU000250,LEAD0000331,CRS0005,MGR0003,2024-02-03,COH00052,2024-02-20,2024-04-02,,Cancelled,28600.0,0,UAH,Installments,linkedin,2024-03-28,Time constraints,False,,False
ENR000251,STU000251,LEAD0001330,CRS0015,MGR0004,2024-02-06,COH00198,2024-02-12,2024-03-04,2024-03-02,Completed,0.0,0,USD,Free,email,,,False,,False
ENR000252,STU000252,LEAD0000791,CRS0007,MGR0008,2024-02-10,COH00080,2024-03-12,2024-09-17,,Dropped,42100.0,0,UAH,Installments,perplexity,,,False,,False
ENR000253,STU000253,LEAD0002135,CRS0015,MGR0006,2024-02-06,COH00198,2024-02-12,2024-03-04,2024-03-09,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR000254,STU000254,LEAD0002005,CRS0008,MGR0002,2024-02-04,COH00091,2024-02-11,2024-03-03,,Dropped,0.0,0,UAH,Free,email,,,False,,False
ENR000255,STU000255,LEAD0002276,CRS0001,MGR0008,2024-02-06,COH00002,2024-03-13,2024-06-05,,Dropped,2887.42,20,PLN,Full,direct,,,False,,False
ENR000256,STU000256,LEAD0001576,CRS0012,MGR0008,2024-02-05,COH00152,2024-02-14,2024-07-24,,Dropped,22680.0,30,UAH,Full,instagram,,,False,,False
ENR000257,STU000257,LEAD0002390,CRS0005,MGR0004,2024-01-31,COH00052,2024-02-20,2024-04-02,,Cancelled,28600.0,0,UAH,Installments,email,2024-03-25,Job change,False,,False
ENR000258,STU000258,LEAD0002530,CRS0012,MGR0002,2024-02-04,COH00152,2024-02-14,2024-07-24,,Cancelled,18087.42,0,CZK,Installments,referral,2024-02-12,Time constraints,False,,False
ENR000259,STU000259,LEAD0002653,CRS0002,MGR0007,2024-01-31,COH00015,2024-02-29,2024-05-02,2024-05-15,Completed,36800.0,0,UAH,Installments,google,,,True,2024-06-04,False
ENR000260,STU000260,LEAD0001554,CRS0008,MGR0003,2024-01-31,COH00091,2024-02-11,2024-03-03,,Dropped,0.0,0,UAH,Free,organic,,,False,,False
ENR000261,STU000261,LEAD0001999,CRS0008,MGR0007,2024-02-02,COH00091,2024-02-11,2024-03-03,2024-02-29,Completed,0.0,0,EUR,Free,google,,,False,,False
ENR000262,STU000262,LEAD0001358,CRS0015,MGR0007,2024-02-03,COH00198,2024-02-12,2024-03-04,2024-03-03,Completed,0.0,0,PLN,Free,google,,,False,,False
ENR000263,STU000263,LEAD0000078,CRS0002,MGR0008,2024-02-01,COH00015,2024-02-29,2024-05-02,,Dropped,34960.0,5,UAH,Installments,direct,,,False,,False
ENR000264,STU000264,LEAD0001722,CRS0011,MGR0002,2024-01-28,COH00140,2024-03-11,2024-06-10,2024-06-23,Completed,27500.0,0,UAH,Full,meta,,,True,2024-06-30,False
ENR000265,STU000265,LEAD0002776,CRS0015,MGR0001,2024-02-08,COH00198,2024-02-12,2024-03-04,2024-03-08,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR000266,STU000266,LEAD0002025,CRS0015,MGR0007,2024-01-29,COH00198,2024-02-12,2024-03-04,2024-03-03,Completed,0.0,0,UAH,Free,email,,,False,,False
ENR000267,STU000267,LEAD0002800,CRS0014,MGR0003,2024-02-02,COH00185,2024-03-13,2024-07-03,2024-07-04,Completed,16200.0,25,UAH,Full,meta,,,True,2024-07-11,False
ENR000268,STU000268,LEAD0000944,CRS0008,MGR0005,2024-02-01,COH00091,2024-02-11,2024-03-03,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR000269,STU000269,LEAD0000132,CRS0015,MGR0003,2024-02-07,COH00198,2024-02-12,2024-03-04,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR000270,STU000270,LEAD0001670,CRS0013,MGR0006,2024-02-10,COH00170,2024-02-26,2024-05-06,,Cancelled,613.96,0,USD,Full,google,2024-03-30,Health,False,,False
ENR000271,STU000271,LEAD0002707,CRS0008,MGR0003,2024-02-03,COH00091,2024-02-11,2024-03-03,,Dropped,0.0,0,UAH,Free,organic,,,False,,False
ENR000272,STU000272,LEAD0002470,CRS0017,MGR0002,2024-02-07,COH00232,2024-03-23,2024-09-07,2024-09-12,Completed,640.43,0,EUR,Installments,direct,,,True,2024-09-16,False
ENR000273,STU000273,LEAD0000049,CRS0005,MGR0004,2024-02-07,COH00052,2024-02-20,2024-04-02,,Dropped,22880.0,20,UAH,Full,instagram,,,False,,False
ENR000274,STU000274,LEAD0000363,CRS0015,MGR0008,2024-02-05,COH00198,2024-02-12,2024-03-04,,Dropped,0.0,0,PLN,Free,direct,,,False,,False
ENR000275,STU000275,LEAD0000718,CRS0015,MGR0002,2024-02-10,COH00198,2024-02-12,2024-03-04,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR000276,STU000276,LEAD0002176,CRS0015,MGR0004,2024-02-12,COH00199,2024-03-11,2024-04-01,2024-04-14,Completed,0.0,0,USD,Free,telegram,,,False,,False
ENR000277,STU000277,LEAD0002624,CRS0002,MGR0005,2024-01-31,COH00015,2024-02-29,2024-05-02,,Cancelled,25760.0,30,UAH,Full,referral,2024-03-10,Job change,False,,False
ENR000278,STU000278,LEAD0000193,CRS0011,MGR0002,2024-02-08,COH00140,2024-03-11,2024-06-10,,Cancelled,2235.05,15,PLN,Full,linkedin,2024-03-01,Health,False,,False
ENR000279,STU000279,LEAD0000764,CRS0006,MGR0008,2024-02-12,COH00067,2024-03-02,2024-05-11,2024-05-21,Completed,26670.0,30,UAH,Installments,google,,,True,2024-06-05,False
ENR000280,STU000280,LEAD0001994,CRS0008,MGR0001,2024-02-12,COH00092,2024-03-10,2024-03-31,2024-03-26,Completed,0.0,0,UAH,Free,referral,,,False,,False
ENR000281,STU000281,LEAD0000648,CRS0005,MGR0004,2024-01-31,COH00052,2024-02-20,2024-04-02,2024-04-02,Completed,593.63,10,EUR,Full,organic,,,True,2024-04-18,False
ENR000282,STU000282,LEAD0000798,CRS0015,MGR0002,2024-01-30,COH00198,2024-02-12,2024-03-04,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR000283,STU000283,LEAD0000703,CRS0017,MGR0007,2024-02-08,COH00232,2024-03-23,2024-09-07,,Cancelled,22320.0,20,UAH,Full,google,2024-03-08,Changed goals,False,,False
ENR000284,STU000284,LEAD0000412,CRS0008,MGR0003,2024-02-08,COH00091,2024-02-11,2024-03-03,2024-02-29,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR000285,STU000285,LEAD0002676,CRS0008,MGR0006,2024-02-10,COH00091,2024-02-11,2024-03-03,,Dropped,0.0,0,EUR,Free,google,,,False,,False
ENR000286,STU000286,LEAD0000595,CRS0015,MGR0003,2024-02-06,COH00198,2024-02-12,2024-03-04,,Dropped,0.0,0,CZK,Free,instagram,,,False,,False
ENR000287,STU000287,LEAD0000044,CRS0015,MGR0003,2024-02-08,COH00198,2024-02-12,2024-03-04,,Dropped,0.0,0,UAH,Free,linkedin,,,False,,False
ENR000288,STU000288,LEAD0002713,CRS0008,MGR0003,2024-02-10,COH00091,2024-02-11,2024-03-03,2024-03-10,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR000289,STU000289,LEAD0001475,CRS0015,MGR0003,2024-02-09,COH00198,2024-02-12,2024-03-04,2024-03-06,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR000290,STU000290,LEAD0002074,CRS0006,MGR0002,2024-02-07,COH00067,2024-03-02,2024-05-11,,Dropped,32385.0,15,UAH,Installments,meta,,,False,,False
ENR000291,STU000291,LEAD0001789,CRS0014,MGR0002,2024-02-07,COH00185,2024-03-13,2024-07-03,,Dropped,17280.0,20,UAH,Full,perplexity,,,False,,False
ENR000292,STU000292,LEAD0000053,CRS0015,MGR0008,2024-02-05,COH00198,2024-02-12,2024-03-04,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR000293,STU000293,LEAD0000547,CRS0008,MGR0002,2024-02-09,COH00091,2024-02-11,2024-03-03,2024-02-29,Completed,0.0,0,PLN,Free,referral,,,False,,False
ENR000294,STU000294,LEAD0002561,CRS0005,MGR0008,2024-02-01,COH00052,2024-02-20,2024-04-02,2024-04-05,Completed,28600.0,0,UAH,Full,email,,,True,2024-04-06,False
