PaymentID,LeadID,StudentID,EnrollmentID,ManagerID,CourseID,PaymentDate,PaymentType,InstallmentNumber,InstallmentCount,GrossAmount,DiscountAmount,RefundAmount,ProcessingFee,NetAmount,Currency,ExchangeRateToBase,GrossAmountBase,NetAmountBase,PaymentMethod,PaymentProvider,PaymentStatus,RefundDate,RefundReason,InvoiceNumber,IsTestPayment,CurrencyNormalized,RefundStatusIsInconsistent,InvoiceNumberNormalized,InvoiceNumberIsMalformed,IsFinancialKPIEligible,FXRateApplied,FXRateSource
PAY0000086,LEAD0001303,STU000081,ENR000081,MGR0004,CRS0012,2024-01-25,Installment,1,4,8100.0,0.0,0.0,206.57,7893.43,UAH,1.0,8100.0,7893.43,Wise,Monobank,Completed,,,INV-2024-000086,False,UAH,False,INV-2024-000086,False,True,1.0,ExchangeRates Exact Lookup
PAY0000087,LEAD0001303,STU000081,ENR000081,MGR0004,CRS0012,2024-02-20,Installment,2,4,8100.0,0.0,0.0,226.72,7873.28,UAH,1.0,8100.0,7873.28,Wise,Monobank,Completed,,,INV-2024-000087,False,UAH,False,INV-2024-000087,False,True,1.0,ExchangeRates Exact Lookup
PAY0000088,LEAD0001303,STU000081,ENR000081,MGR0004,CRS0012,2024-03-21,Installment,3,4,8100.0,0.0,0.0,155.59,7944.41,UAH,1.0,8100.0,7944.41,Wise,Monobank,Completed,,,INV-2024-000088,False,UAH,False,INV-2024-000088,False,True,1.0,ExchangeRates Exact Lookup
PAY0000089,LEAD0001303,STU000081,ENR000081,MGR0004,CRS0012,2024-04-24,Installment,4,4,8100.0,0.0,0.0,129.04,7970.96,UAH,1.0,8100.0,7970.96,Wise,Monobank,Completed,,,INV-2024-000089,False,UAH,False,INV-2024-000089,False,True,1.0,ExchangeRates Exact Lookup
PAY0000090,LEAD0000194,STU000082,ENR000082,MGR0008,CRS0017,2024-02-03,Installment,1,4,162.87,16.29,146.58,2.74,-2.74,EUR,44.2129,7200.96,-121.14,Card,Wise,Refunded,2024-03-16,Early dropout,INV-2024-000090,False,EUR,False,INV-2024-000090,False,True,44.2129,ExchangeRates Exact Lookup
PAY0000091,LEAD0000194,STU000082,ENR000082,MGR0008,CRS0017,2024-02-29,Installment,2,4,162.87,16.29,0.0,3.68,142.9,EUR,47.0002,7654.92,6716.33,Card,Wise,Completed,,,INV-2024-000091,False,EUR,False,INV-2024-000091,False,True,47.0002,ExchangeRates Exact Lookup
PAY0000092,LEAD0000194,STU000082,ENR000082,MGR0008,CRS0017,2024-03-30,Installment,3,4,162.87,16.29,0.0,4.0,142.58,EUR,46.2859,7538.58,6599.44,Card,Wise,Completed,,,INV-2024-000092,False,EUR,False,INV-2024-000092,False,True,46.2859,ExchangeRates Exact Lookup
PAY0000093,LEAD0000194,STU000082,ENR000082,MGR0008,CRS0017,2024-04-30,Installment,4,4,162.87,16.29,0.0,3.46,143.12,EUR,46.7447,7613.31,6690.1,Card,Wise,Completed,,,INV-2024-000093,False,EUR,False,INV-2024-000093,False,True,46.7447,ExchangeRates Exact Lookup
PAY0000094,LEAD0000505,STU000083,ENR000083,MGR0006,CRS0012,2024-01-23,Full,1,1,3208.87,0.0,0.0,87.04,3121.83,PLN,10.2331,32836.69,31946.0,Wise,PrivatBank,Completed,,,INV-2024-000094,False,PLN,False,INV-2024-000094,False,True,10.2331,ExchangeRates Exact Lookup
PAY0000095,LEAD0000581,STU000084,ENR000084,MGR0002,CRS0001,2024-01-21,Full,1,1,37600.0,3760.0,0.0,461.28,33378.72,UAH,1.0,37600.0,33378.72,Card,PrivatBank,Completed,,,INV-2024-000095,True,UAH,False,INV-2024-000095,False,True,1.0,ExchangeRates Exact Lookup
PAY0000096,LEAD0000261,STU000086,ENR000086,MGR0006,CRS0011,2024-01-27,Full,1,1,27500.0,6875.0,0.0,442.76,20182.24,UAH,1.0,27500.0,20182.24,Card,USDT,Completed,,,INV-2024-000096,False,UAH,False,INV-2024-000096,False,True,1.0,ExchangeRates Exact Lookup
PAY0000097,LEAD0001064,STU000088,ENR000088,MGR0008,CRS0005,2024-01-17,Full,1,1,28600.0,0.0,0.0,476.43,28123.57,UAH,1.0,28600.0,28123.57,Card,Wise,Completed,,,INV-2024-000097,False,UAH,False,INV-2024-000097,False,True,1.0,ExchangeRates Exact Lookup
PAY0000098,LEAD0000918,STU000092,ENR000092,MGR0003,CRS0014,2024-01-17,Full,1,1,2138.3,0.0,0.0,0.0,2138.3,PLN,10.1301,21661.19,21661.19,Card,Wise,Canceled,,,INV-2024-000098,False,PLN,False,INV-2024-000098,False,False,10.1301,ExchangeRates Exact Lookup
PAY0000099,LEAD0000313,STU000093,ENR000093,MGR0004,CRS0006,2024-01-31,Installment,1,3,12700.0,0.0,0.0,356.06,12343.94,UAH,1.0,12700.0,12343.94,Card,Monobank,Completed,,,INV-2024-000099,False,UAH,False,INV-2024-000099,False,True,1.0,ExchangeRates Exact Lookup
PAY0000100,LEAD0000313,STU000093,ENR000093,MGR0004,CRS0006,2024-02-26,Installment,2,3,12700.0,0.0,0.0,272.21,12427.79,UAH,1.0,12700.0,12427.79,Card,Monobank,Completed,,,INV-2024-000100,False,UAH,False,INV-2024-000100,False,True,1.0,ExchangeRates Exact Lookup
PAY0000101,LEAD0000313,STU000093,ENR000093,MGR0004,CRS0006,2024-03-29,Installment,3,3,12700.0,0.0,0.0,363.37,12336.63,UAH,1.0,12700.0,12336.63,Card,Monobank,Completed,,,INV-2024-000101,False,UAH,False,INV-2024-000101,False,True,1.0,ExchangeRates Exact Lookup
PAY0000102,LEAD0001110,STU000094,ENR000094,MGR0008,CRS0001,2024-01-28,Installment,1,6,6266.67,0.0,0.0,97.45,6169.22,UAH,1.0,6266.67,6169.22,Wise,USDT,Completed,,,INV-2024-000102,False,UAH,False,INV-2024-000102,False,True,1.0,ExchangeRates Exact Lookup
PAY0000103,LEAD0001110,STU000094,ENR000094,MGR0008,CRS0001,2024-03-02,Installment,2,6,6266.67,0.0,0.0,137.76,6128.91,UAH,1.0,6266.67,6128.91,Wise,USDT,Completed,,,INV-2024-000103,False,UAH,False,INV-2024-000103,False,True,1.0,ExchangeRates Exact Lookup
PAY0000104,LEAD0001110,STU000094,ENR000094,MGR0008,CRS0001,2024-03-30,Installment,3,6,6266.67,0.0,0.0,109.16,6157.51,UAH,1.0,6266.67,6157.51,Wise,USDT,Completed,,,INV-2024-000104,False,UAH,False,INV-2024-000104,False,True,1.0,ExchangeRates Exact Lookup
PAY0000105,LEAD0001110,STU000094,ENR000094,MGR0008,CRS0001,2024-05-01,Installment,4,6,6266.67,0.0,0.0,104.44,6162.23,UAH,1.0,6266.67,6162.23,Wise,USDT,Completed,,,INV-2024-000105,False,UAH,False,INV-2024-000105,False,True,1.0,ExchangeRates Exact Lookup
PAY0000106,LEAD0001110,STU000094,ENR000094,MGR0008,CRS0001,2024-05-27,Installment,5,6,6266.67,0.0,0.0,130.01,6136.66,UAH,1.0,6266.67,6136.66,Wise,USDT,Completed,,,INV-2024-000106,False,UAH,False,INV-2024-000106,False,True,1.0,ExchangeRates Exact Lookup
PAY0000107,LEAD0001110,STU000094,ENR000094,MGR0008,CRS0001,2024-07-01,Installment,6,6,6266.67,0.0,0.0,117.07,6149.6,UAH,1.0,6266.67,6149.6,Wise,USDT,Completed,,,INV-2024-000107,False,UAH,False,INV-2024-000107,False,True,1.0,ExchangeRates Exact Lookup
PAY0000108,LEAD0000596,STU000095,ENR000095,MGR0004,CRS0005,2024-01-28,Full,1,1,28600.0,4290.0,0.0,387.77,23922.23,UAH,1.0,28600.0,23922.23,Card,Monobank,Completed,,,INV-2024-000108,False,UAH,False,INV-2024-000108,False,True,1.0,ExchangeRates Exact Lookup
PAY0000109,LEAD0001657,STU000097,ENR000097,MGR0003,CRS0012,2024-01-23,Full,1,1,32400.0,6480.0,0.0,615.37,25304.63,UAH,1.0,32400.0,25304.63,Card,Wise,Completed,,,INV-2024-000109,False,UAH,False,INV-2024-000109,False,True,1.0,ExchangeRates Exact Lookup
PAY0000110,LEAD0000683,STU000100,ENR000100,MGR0005,CRS0013,2024-01-28,Full,1,1,26000.0,5200.0,0.0,506.42,20293.58,UAH,1.0,26000.0,20293.58,Card,PrivatBank,Completed,,,INV-2024-000110,False,UAH,False,INV-2024-000110,False,True,1.0,ExchangeRates Exact Lookup
PAY0000111,LEAD0001377,STU000101,ENR000101,MGR0007,CRS0005,2024-01-25,Full,1,1,661.58,99.24,0.0,9.61,552.73,EUR,43.0743,28497.1,23808.46,Card,USDT,Completed,,,INV-2024-000111,False,EUR,False,INV-2024-000111,False,True,43.0743,ExchangeRates Exact Lookup
PAY0000112,LEAD0001195,STU000102,ENR000102,MGR0007,CRS0011,2024-01-22,Installment,1,6,106.24,26.56,0.0,2.0,77.68,EUR,42.8719,4554.71,3330.29,Card,Wise,Completed,,,INV-2024-000112,False,EUR,False,INV-2024-000112,False,True,42.8719,ExchangeRates Exact Lookup
PAY0000113,LEAD0001195,STU000102,ENR000102,MGR0007,CRS0011,2024-02-21,Installment,2,6,106.24,26.56,0.0,1.79,77.89,EUR,44.5265,4730.5,3468.17,Card,Wise,Completed,,,INV-2024-000113,False,EUR,False,INV-2024-000113,False,True,44.5265,ExchangeRates Exact Lookup
PAY0000114,LEAD0001195,STU000102,ENR000102,MGR0007,CRS0011,2024-03-20,Installment,3,6,106.24,26.56,0.0,2.16,77.52,EUR,46.8584,4978.24,3632.46,Card,Wise,Completed,,,INV-2024-000114,False,EUR,False,INV-2024-000114,False,True,46.8584,ExchangeRates Exact Lookup
PAY0000115,LEAD0001195,STU000102,ENR000102,MGR0007,CRS0011,2024-04-16,Installment,4,6,106.24,26.56,0.0,1.02,78.66,EUR,46.3026,4919.19,3642.16,Card,Wise,Completed,,,INV-2024-000115,False,EUR,False,INV-2024-000115,False,True,46.3026,ExchangeRates Exact Lookup
PAY0000116,LEAD0001195,STU000102,ENR000102,MGR0007,CRS0011,2024-05-19,Installment,5,6,106.24,26.56,0.0,1.03,78.65,EUR,46.5277,4943.1,3659.4,Card,Wise,Completed,,,INV-2024-000116,False,EUR,False,INV-2024-000116,False,True,46.5277,ExchangeRates Exact Lookup
PAY0000117,LEAD0001195,STU000102,ENR000102,MGR0007,CRS0011,2024-06-17,Installment,6,6,106.24,26.56,0.0,1.45,78.23,EUR,45.107,4792.17,3528.72,Card,Wise,Completed,,,INV-2024-000117,False,EUR,False,INV-2024-000117,False,True,45.107,ExchangeRates Exact Lookup
PAY0000118,LEAD0000866,STU000104,ENR000104,MGR0002,CRS0012,2024-01-28,Full,1,1,32400.0,9720.0,0.0,461.55,22218.45,UAH,1.0,32400.0,22218.45,Card,Monobank,Completed,,,INV-2024-000118,False,UAH,False,INV-2024-000118,False,True,1.0,ExchangeRates Exact Lookup
PAY0000119,LEAD0000857,STU000108,ENR000108,MGR0002,CRS0001,2024-01-24,Full,1,1,869.77,130.46,0.0,17.3,722.01,EUR,43.5924,37915.36,31474.15,BankTransfer,WayForPay,Completed,,,INV-2024-000119,False,EUR,False,INV-2024-000119,False,True,43.5924,ExchangeRates Exact Lookup
PAY0000120,LEAD0001776,STU000109,ENR000109,MGR0002,CRS0006,2024-01-25,Installment,1,2,427.7,21.39,0.0,9.22,397.09,USD,44.5403,19049.89,17686.51,Card,PrivatBank,Completed,,,INV-2024-000120,False,USD,False,INV-2024-000120,False,True,44.5403,ExchangeRates Exact Lookup
PAY0000121,LEAD0001776,STU000109,ENR000109,MGR0002,CRS0006,2024-02-24,Installment,2,2,427.7,21.39,0.0,6.19,400.12,USD,41.9747,17952.58,16794.92,Card,PrivatBank,Completed,,,INV-2024-000121,False,USD,False,INV-2024-000121,False,True,41.9747,ExchangeRates Exact Lookup
PAY0000122,LEAD0000370,STU000110,ENR000110,MGR0007,CRS0012,2024-01-21,Installment,1,6,5400.0,270.0,0.0,0.0,5130.0,UAH,1.0,5400.0,5130.0,Wise,USDT,Pending,,,INV-2024-000122,False,UAH,False,INV-2024-000122,False,False,1.0,ExchangeRates Exact Lookup
PAY0000123,LEAD0000370,STU000110,ENR000110,MGR0007,CRS0012,2024-02-26,Installment,2,6,5400.0,270.0,0.0,0.0,5130.0,UAH,1.0,5400.0,5130.0,Wise,USDT,Scheduled,,,INV-2024-000123,False,UAH,False,INV-2024-000123,False,False,1.0,ExchangeRates Exact Lookup
PAY0000124,LEAD0000370,STU000110,ENR000110,MGR0007,CRS0012,2024-03-26,Installment,3,6,5400.0,270.0,0.0,0.0,5130.0,UAH,1.0,5400.0,5130.0,Wise,USDT,Scheduled,,,INV-2024-000124,False,UAH,False,INV-2024-000124,False,False,1.0,ExchangeRates Exact Lookup
PAY0000125,LEAD0000370,STU000110,ENR000110,MGR0007,CRS0012,2024-04-25,Installment,4,6,5400.0,270.0,0.0,0.0,5130.0,UAH,1.0,5400.0,5130.0,Wise,USDT,Scheduled,,,INV-2024-000125,False,UAH,False,INV-2024-000125,False,False,1.0,ExchangeRates Exact Lookup
PAY0000126,LEAD0000370,STU000110,ENR000110,MGR0007,CRS0012,2024-05-21,Installment,5,6,5400.0,270.0,0.0,0.0,5130.0,UAH,1.0,5400.0,5130.0,Wise,USDT,Scheduled,,,INV-2024-000126,False,UAH,False,INV-2024-000126,False,False,1.0,ExchangeRates Exact Lookup
PAY0000127,LEAD0000370,STU000110,ENR000110,MGR0007,CRS0012,2024-06-22,Installment,6,6,5400.0,270.0,0.0,0.0,5130.0,UAH,1.0,5400.0,5130.0,Wise,USDT,Scheduled,,,INV-2024-000127,False,UAH,False,INV-2024-000127,False,False,1.0,ExchangeRates Exact Lookup
PAY0000128,LEAD0001324,STU000114,ENR000114,MGR0007,CRS0014,2024-01-27,Installment,1,2,242.48,0.0,0.0,0.0,242.48,USD,44.7176,10843.12,10843.12,Card,PrivatBank,Canceled,,,INV-2024-000128,False,USD,False,INV-2024-000128,False,False,44.7176,ExchangeRates Exact Lookup
PAY0000129,LEAD0001324,STU000114,ENR000114,MGR0007,CRS0014,2024-02-24,Installment,2,2,242.48,0.0,0.0,0.0,242.48,USD,41.9747,10178.03,10178.03,Card,PrivatBank,Canceled,,,INV-2024-000129,False,USD,False,INV-2024-000129,False,False,41.9747,ExchangeRates Exact Lookup
PAY0000130,LEAD0000768,STU000115,ENR000115,MGR0002,CRS0014,2024-01-26,Full,1,1,21600.0,4320.0,0.0,0.0,17280.0,UAH,1.0,21600.0,17280.0,Card,Monobank,Pending,,,INV-2024-000130,False,UAH,False,INV-2024-000130,False,False,1.0,ExchangeRates Exact Lookup
PAY0000131,LEAD0001196,STU000116,ENR000116,MGR0008,CRS0012,2024-01-27,Installment,1,6,5400.0,0.0,0.0,148.33,5251.67,UAH,1.0,5400.0,5251.67,Card,USDT,Completed,,,INV-2024-000131,False,UAH,False,INV-2024-000131,False,True,1.0,ExchangeRates Exact Lookup
PAY0000132,LEAD0001196,STU000116,ENR000116,MGR0008,CRS0012,2024-02-23,Installment,2,6,5400.0,0.0,0.0,112.76,5287.24,UAH,1.0,5400.0,5287.24,Card,USDT,Completed,,,INV-2024-000132,False,UAH,False,INV-2024-000132,False,True,1.0,ExchangeRates Exact Lookup
PAY0000133,LEAD0001196,STU000116,ENR000116,MGR0008,CRS0012,2024-03-27,Installment,3,6,5400.0,0.0,0.0,71.38,5328.62,UAH,1.0,5400.0,5328.62,Card,USDT,Completed,,,,False,UAH,False,,False,True,1.0,ExchangeRates Exact Lookup
PAY0000134,LEAD0001196,STU000116,ENR000116,MGR0008,CRS0012,,Installment,4,6,5400.0,0.0,0.0,118.33,5281.67,UAH,1.0,5400.0,5281.67,Card,USDT,Completed,,,INV-2024-000134,False,UAH,False,INV-2024-000134,False,True,1.0,Payments Stored Rate - Missing PaymentDate
PAY0000135,LEAD0001196,STU000116,ENR000116,MGR0008,CRS0012,2024-05-29,Installment,5,6,5400.0,0.0,0.0,153.6,5246.4,UAH,1.0,5400.0,5246.4,Card,USDT,Completed,,,INV-2024-000135,False,UAH,False,INV-2024-000135,False,True,1.0,ExchangeRates Exact Lookup
PAY0000136,LEAD0001196,STU000116,ENR000116,MGR0008,CRS0012,2024-06-26,Installment,6,6,5400.0,0.0,0.0,73.33,5326.67,UAH,1.0,5400.0,5326.67,Card,USDT,Completed,,,INV-2024-000136,False,UAH,False,INV-2024-000136,False,True,1.0,ExchangeRates Exact Lookup
PAY0000137,LEAD0001242,STU000117,ENR000117,MGR0002,CRS0013,2024-01-23,Full,1,1,26000.0,0.0,0.0,741.88,25258.12,UAH,1.0,26000.0,25258.12,Card,WayForPay,Completed,,,INV-2024-000137,False,UAH,False,INV-2024-000137,False,True,1.0,ExchangeRates Exact Lookup
PAY0000138,LEAD0001839,STU000118,ENR000118,MGR0002,CRS0014,2024-01-29,Full,1,1,487.86,73.18,0.0,6.47,408.21,USD,44.56,21739.04,18189.84,Card,USDT,Completed,,,INV-2024-000138,False,USD,False,INV-2024-000138,False,True,44.56,ExchangeRates Exact Lookup
PAY0000139,LEAD0001483,STU000121,ENR000121,MGR0008,CRS0014,2024-01-28,Full,1,1,21600.0,6480.0,0.0,358.18,14761.82,UAH,1.0,21600.0,14761.82,Card,WayForPay,Completed,,,INV-2024-000139,False,UAH,False,INV-2024-000139,False,True,1.0,ExchangeRates Exact Lookup
PAY0000140,LEAD0001694,STU000122,ENR000122,MGR0003,CRS0012,2024-01-28,Full,1,1,32400.0,0.0,0.0,526.33,31873.67,UAH,1.0,32400.0,31873.67,BankTransfer,USDT,Completed,,,INV-2024-000140,False,UAH,False,INV-2024-000140,False,True,1.0,ExchangeRates Exact Lookup
PAY0000141,LEAD0000185,STU000126,ENR000126,MGR0008,CRS0011,2024-01-29,Installment,1,2,13750.0,687.5,0.0,286.0,12776.5,UAH,1.0,13750.0,12776.5,Card,WayForPay,Completed,,,INV-2024-000141,False,UAH,False,INV-2024-000141,False,True,1.0,ExchangeRates Exact Lookup
PAY0000142,LEAD0000185,STU000126,ENR000126,MGR0008,CRS0011,2024-02-23,Installment,2,2,13750.0,687.5,0.0,182.79,12879.71,UAH,1.0,13750.0,12879.71,Card,WayForPay,Completed,,,INV-2024-000142,False,UAH,False,INV-2024-000142,False,True,1.0,ExchangeRates Exact Lookup
PAY0000143,LEAD0000255,STU000127,ENR000127,MGR0008,CRS0001,2024-02-05,Full,1,1,37600.0,9400.0,0.0,352.45,27847.55,UAH,1.0,37600.0,27847.55,Wise,Wise,Completed,,,INV-2024-000143,False,UAH,False,INV-2024-000143,False,True,1.0,ExchangeRates Exact Lookup
PAY0000144,LEAD0001480,STU000128,ENR000128,MGR0004,CRS0001,2024-01-25,Installment,1,4,218.64,32.8,0.0,5.1,180.74,EUR,43.0743,9417.76,7785.25,Card,Monobank,Completed,,,INV-2024-000144,False,EUR,False,INV-2024-000144,False,True,43.0743,ExchangeRates Exact Lookup
PAY0000145,LEAD0001480,STU000128,ENR000128,MGR0004,CRS0001,2024-02-25,Installment,2,4,218.64,32.8,0.0,3.07,182.77,EUR,45.319,9908.55,8282.95,Card,Monobank,Completed,,,INV-2024-000145,False,EUR,False,INV-2024-000145,False,True,45.319,ExchangeRates Exact Lookup
PAY0000146,LEAD0001480,STU000128,ENR000128,MGR0004,CRS0001,2024-03-27,Installment,3,4,218.64,32.8,0.0,4.89,180.95,EUR,46.5661,10181.21,8426.14,Card,Monobank,Completed,,,INV-2024-000146,False,EUR,False,INV-2024-000146,False,True,46.5661,ExchangeRates Exact Lookup
PAY0000147,LEAD0001480,STU000128,ENR000128,MGR0004,CRS0001,2024-04-22,Installment,4,4,218.64,32.8,0.0,5.17,180.67,EUR,47.1014,10298.25,8509.81,Card,Monobank,Completed,,,INV-2024-000147,False,EUR,False,INV-2024-000147,False,True,47.1014,ExchangeRates Exact Lookup
PAY0000148,LEAD0001066,STU000129,ENR000129,MGR0007,CRS0012,2024-02-04,Installment,1,4,8100.0,2025.0,0.0,87.46,5987.54,UAH,1.0,8100.0,5987.54,Card,USDT,Completed,,,INV-2024-000148,False,UAH,False,INV-2024-000148,False,True,1.0,ExchangeRates Exact Lookup
PAY0000149,LEAD0001066,STU000129,ENR000129,MGR0007,CRS0012,2024-03-01,Installment,2,4,8100.0,2025.0,0.0,89.58,5985.42,UAH,1.0,8100.0,5985.42,Card,USDT,Completed,,,INV-2024-000149,False,UAH,False,INV-2024-000149,False,True,1.0,ExchangeRates Exact Lookup
PAY0000150,LEAD0001066,STU000129,ENR000129,MGR0007,CRS0012,2024-04-06,Installment,3,4,8100.0,2025.0,0.0,126.41,5948.59,UAH,1.0,8100.0,5948.59,Card,USDT,Completed,,,INV-2024-000150,False,UAH,False,INV-2024-000150,False,True,1.0,ExchangeRates Exact Lookup
PAY0000151,LEAD0001066,STU000129,ENR000129,MGR0007,CRS0012,2024-05-05,Installment,4,4,8100.0,2025.0,0.0,123.23,5951.77,UAH,1.0,8100.0,5951.77,Card,USDT,Completed,,,INV-2024-000151,False,UAH,False,INV-2024-000151,False,True,1.0,ExchangeRates Exact Lookup
PAY0000152,LEAD0000266,STU000131,ENR000131,MGR0008,CRS0012,2024-02-04,Installment,1,6,5400.0,270.0,0.0,61.85,5068.15,UAH,1.0,5400.0,5068.15,Card,Wise,Completed,,,INV-2024-000152,False,UAH,False,INV-2024-000152,False,True,1.0,ExchangeRates Exact Lookup
PAY0000153,LEAD0000266,STU000131,ENR000131,MGR0008,CRS0012,2024-03-04,Installment,2,6,5400.0,270.0,0.0,145.39,4984.61,UAH,1.0,5400.0,4984.61,Card,Wise,Completed,,,INV-2024-000153,False,UAH,False,INV-2024-000153,False,True,1.0,ExchangeRates Exact Lookup
PAY0000154,LEAD0000266,STU000131,ENR000131,MGR0008,CRS0012,2024-04-04,Installment,3,6,5400.0,270.0,5130.0,85.99,-85.99,UAH,1.0,5400.0,-85.99,Card,Wise,Refunded,2024-05-02,Changed mind,INV-2024-000154,False,UAH,False,INV-2024-000154,False,True,1.0,ExchangeRates Exact Lookup
PAY0000155,LEAD0000266,STU000131,ENR000131,MGR0008,CRS0012,2024-04-30,Installment,4,6,5400.0,270.0,0.0,109.82,5020.18,UAH,1.0,5400.0,5020.18,Card,Wise,Completed,,,INV-2024-000155,False,UAH,False,INV-2024-000155,False,True,1.0,ExchangeRates Exact Lookup
PAY0000156,LEAD0000266,STU000131,ENR000131,MGR0008,CRS0012,2024-06-02,Installment,5,6,5400.0,270.0,0.0,86.21,5043.79,UAH,1.0,5400.0,5043.79,Card,Wise,Completed,,,INV-2024-000156,False,UAH,False,INV-2024-000156,False,True,1.0,ExchangeRates Exact Lookup
PAY0000157,LEAD0000266,STU000131,ENR000131,MGR0008,CRS0012,2024-06-28,Installment,6,6,5400.0,270.0,0.0,120.05,5009.95,UAH,1.0,5400.0,5009.95,Card,Wise,Completed,,,INV-2024-000157,False,UAH,False,INV-2024-000157,False,True,1.0,ExchangeRates Exact Lookup
PAY0000158,LEAD0000086,STU000134,ENR000134,MGR0007,CRS0006,2024-02-01,Installment,1,2,19050.0,2857.5,0.0,453.25,15739.25,UAH,1.0,19050.0,15739.25,BankTransfer,PrivatBank,Completed,,,INV-2024-000158,False,UAH,False,INV-2024-000158,False,True,1.0,ExchangeRates Exact Lookup
PAY0000159,LEAD0000086,STU000134,ENR000134,MGR0007,CRS0006,2024-03-02,Installment,2,2,19050.0,2857.5,0.0,400.62,15791.88,UAH,1.0,19050.0,15791.88,BankTransfer,PrivatBank,Completed,,,INV-2024-000159,False,UAH,False,INV-2024-000159,False,True,1.0,ExchangeRates Exact Lookup
PAY0000160,LEAD0001551,STU000135,ENR000135,MGR0003,CRS0005,2024-02-02,Full,1,1,639.27,0.0,0.0,9.37,629.9,USD,43.2092,27622.35,27217.48,Card,USDT,Completed,,,INV-2024-000160,False,USD,False,INV-2024-000160,False,True,43.2092,ExchangeRates Exact Lookup
PAY0000161,LEAD0000492,STU000136,ENR000136,MGR0005,CRS0014,2024-02-01,Full,1,1,504.36,75.65,0.0,5.21,423.5,EUR,43.6717,22026.26,18494.96,Wise,WayForPay,Completed,,,INV-2024-000161,False,EUR,False,INV-2024-000161,False,True,43.6717,ExchangeRates Exact Lookup
PAY0000162,LEAD0001267,STU000138,ENR000138,MGR0008,CRS0013,2024-01-26,Installment,1,3,8666.67,2600.0,0.0,122.3,5944.37,UAH,1.0,8666.67,5944.37,Card,WayForPay,Completed,,,INV-2024-000162,False,UAH,False,INV-2024-000162,False,True,1.0,ExchangeRates Exact Lookup
PAY0000163,LEAD0001267,STU000138,ENR000138,MGR0008,CRS0013,2024-02-25,Installment,2,3,8666.67,2600.0,0.0,170.51,5896.16,UAH,1.0,8666.67,5896.16,Card,WayForPay,Completed,,,INV-2024-000163,False,UAH,False,INV-2024-000163,False,True,1.0,ExchangeRates Exact Lookup
PAY0000164,LEAD0001267,STU000138,ENR000138,MGR0008,CRS0013,2024-03-25,Installment,3,3,8666.67,2600.0,3792.25,131.64,2142.78,UAH,1.0,8666.67,2142.78,Card,WayForPay,Partially Refunded,2024-05-23,Changed mind,INV-2024-000164,False,UAH,False,INV-2024-000164,False,True,1.0,ExchangeRates Exact Lookup
PAY0000165,LEAD0001390,STU000140,ENR000140,MGR0006,CRS0013,2024-02-03,Full,1,1,26000.0,7800.0,0.0,468.93,17731.07,UAH,1.0,26000.0,17731.07,BankTransfer,USDT,Completed,,,INV-2024-000165,False,UAH,False,INV-2024-000165,False,True,1.0,ExchangeRates Exact Lookup
PAY0000166,LEAD0000873,STU000141,ENR000141,MGR0008,CRS0012,2024-01-27,Full,1,1,755.57,37.78,0.0,20.0,697.79,EUR,42.8817,32400.13,29922.42,BankTransfer,Monobank,Completed,,,INV-2024-000166,False,EUR,False,INV-2024-000166,False,True,42.8817,ExchangeRates Exact Lookup
PAY0000167,LEAD0001484,STU000142,ENR000142,MGR0004,CRS0017,2024-01-24,Full,1,1,633.44,0.0,0.0,11.39,622.05,USD,44.045,27899.86,27398.19,Card,USDT,Completed,,,INV-2024-000167,False,USD,False,INV-2024-000167,False,True,44.045,ExchangeRates Exact Lookup
PAY0000168,LEAD0000745,STU000143,ENR000143,MGR0005,CRS0005,2024-02-01,Full,1,1,659.59,32.98,0.0,14.81,611.8,EUR,43.6717,28805.42,26718.35,BankTransfer,Monobank,Completed,,,INV-2024-000168,False,EUR,False,INV-2024-000168,False,True,43.6717,ExchangeRates Exact Lookup
PAY0000169,LEAD0001923,STU000148,ENR000148,MGR0002,CRS0017,2024-01-25,Installment,1,6,4650.0,0.0,0.0,60.26,4589.74,UAH,1.0,4650.0,4589.74,Card,WayForPay,Completed,,,INV-2024-000169,False,UAH,False,INV-2024-000169,False,True,1.0,ExchangeRates Exact Lookup
PAY0000170,LEAD0001923,STU000148,ENR000148,MGR0002,CRS0017,2024-02-20,Installment,2,6,4650.0,0.0,0.0,136.91,4513.09,UAH,1.0,4650.0,4513.09,Card,WayForPay,Completed,,,INV-2024-000170,False,UAH,False,INV-2024-000170,False,True,1.0,ExchangeRates Exact Lookup
PAY0000171,LEAD0001923,STU000148,ENR000148,MGR0002,CRS0017,2024-03-22,Installment,3,6,4650.0,0.0,0.0,76.36,4573.64,UAH,1.0,4650.0,4573.64,Card,WayForPay,Completed,,,INV-2024-000171,False,UAH,False,INV-2024-000171,False,True,1.0,ExchangeRates Exact Lookup
PAY0000172,LEAD0001923,STU000148,ENR000148,MGR0002,CRS0017,2024-04-23,Installment,4,6,4650.0,0.0,0.0,74.83,4575.17,UAH,1.0,4650.0,4575.17,Card,WayForPay,Completed,,,INV-2024-000172,False,UAH,False,INV-2024-000172,False,True,1.0,ExchangeRates Exact Lookup
