ActivityID,ActivityWeek,StudentID,EnrollmentID,CourseID,Logins,ActiveDays,LessonsViewed,LessonsCompleted,HomeworkAssigned,HomeworkSubmitted,HomeworkAccepted,QuizAttempts,AverageQuizScore,VideoMinutesWatched,LiveLessonsAttended,QuestionsAsked,MentorMessages,PlatformHours,LastActivityAt,HomeworkConsistencyFlag,LastActivityAtAnomalyFlag,MissingWeeksBefore,ActivityGapBeforeFlag
ACT00000152,2024-04-15,STU000018,ENR000018,CRS0013,8.0,7,4.0,3,2,2,2,5,60.3,254.0,3,3,5,9.3,2024-04-19 07:46:15,False,False,0,False
ACT00000154,2024-04-29,STU000018,ENR000018,CRS0013,12.0,5,3.0,2,2,2,2,2,81.7,144.0,3,2,1,7.3,2024-05-01 00:35:11,False,False,1,True
ACT00000155,2024-01-14,STU000019,ENR000019,CRS0008,4.0,1,0.0,0,2,1,2,1,33.6,0.0,0,0,2,2.5,2024-01-18 20:50:12,True,False,0,False
ACT00000156,2024-01-21,STU000019,ENR000019,CRS0008,0.0,1,0.0,0,2,1,1,1,39.7,0.0,0,0,0,1.1,2024-01-22 06:05:30,False,False,0,False
ACT00000157,2024-01-28,STU000019,ENR000019,CRS0008,0.0,0,0.0,0,2,0,0,1,49.5,0.0,0,2,0,0.0,2024-01-31 04:02:47,False,False,0,False
ACT00000158,2024-01-17,STU000020,ENR000020,CRS0001,0.0,1,0.0,0,2,1,1,0,0.0,59.0,0,1,0,2.1,2024-01-21 21:58:23,False,False,0,False
ACT00000159,2024-01-24,STU000020,ENR000020,CRS0001,1.0,0,1.0,1,3,1,1,1,40.2,87.0,1,0,3,3.8,2024-01-25 10:02:56,False,False,0,False
ACT00000160,2024-01-31,STU000020,ENR000020,CRS0001,0.0,1,3.0,2,1,0,0,0,0.0,13.0,0,2,3,0.0,2024-02-02 07:10:15,False,False,0,False
ACT00000161,2024-02-07,STU000020,ENR000020,CRS0001,2.0,0,2.0,1,3,1,1,1,46.6,70.0,0,1,1,0.0,2024-02-10 18:54:48,False,False,0,False
ACT00000162,2024-02-14,STU000020,ENR000020,CRS0001,2.0,0,1.0,1,3,1,1,1,53.1,0.0,1,0,0,1.5,2024-02-19 20:05:36,False,False,0,False
ACT00000163,2024-02-21,STU000020,ENR000020,CRS0001,2.0,0,0.0,0,2,1,1,1,44.3,89.0,1,0,0,0.0,2024-02-22 23:35:27,False,False,0,False
ACT00000164,2024-02-28,STU000020,ENR000020,CRS0001,0.0,0,2.0,2,2,1,1,1,49.6,35.0,0,1,0,0.0,2024-03-03 01:08:07,False,False,0,False
ACT00000165,2024-03-06,STU000020,ENR000020,CRS0001,3.0,0,1.0,1,2,0,0,0,0.0,19.0,1,1,0,1.1,2024-03-09 23:06:41,False,False,0,False
ACT00000166,2024-03-13,STU000020,ENR000020,CRS0001,0.0,0,0.0,0,3,0,0,0,0.0,10.0,1,0,0,0.0,2024-03-19 08:24:55,False,False,0,False
ACT00000167,2024-03-20,STU000020,ENR000020,CRS0001,2.0,1,0.0,0,1,0,0,1,41.4,29.0,0,2,0,1.6,2024-03-25 00:15:35,False,False,0,False
ACT00000168,2024-03-27,STU000020,ENR000020,CRS0001,0.0,1,0.0,0,2,0,0,1,44.6,50.0,0,0,0,0.0,2024-03-31 06:37:10,False,False,0,False
ACT00000169,2024-04-03,STU000020,ENR000020,CRS0001,1.0,0,0.0,0,3,0,0,1,39.5,62.0,1,1,1,1.9,2024-04-06 19:12:40,False,False,0,False
ACT00000170,2024-02-11,STU000021,ENR000021,CRS0008,9.0,7,6.0,5,2,1,1,2,89.5,252.0,2,2,5,7.2,2024-02-12 00:47:13,False,False,0,False
ACT00000171,2024-02-18,STU000021,ENR000021,CRS0008,4.0,4,3.0,2,2,1,1,1,61.7,161.0,1,2,1,4.9,2024-02-23 20:37:01,False,False,0,False
ACT00000172,2024-02-25,STU000021,ENR000021,CRS0008,2.0,1,0.0,0,1,0,0,0,0.0,42.0,0,0,2,0.0,2024-03-01 07:55:30,False,False,0,False
ACT00000173,2024-01-20,STU000022,ENR000022,CRS0017,8.0,5,2.0,2,1,1,1,2,92.0,143.0,2,1,3,3.7,2024-01-22 20:26:48,False,False,0,False
ACT00000174,2024-01-27,STU000022,ENR000022,CRS0017,8.0,4,3.0,2,2,1,1,3,51.7,109.0,2,1,3,6.0,2024-01-28 12:29:22,False,False,0,False
ACT00000175,2024-02-03,STU000022,ENR000022,CRS0017,5.0,4,1.0,1,2,2,1,2,78.1,116.0,2,4,5,4.5,2024-02-09 05:22:13,False,False,0,False
ACT00000176,2024-02-10,STU000022,ENR000022,CRS0017,5.0,5,3.0,2,2,1,1,2,87.7,158.0,1,3,3,3.4,2024-02-11 10:57:07,False,False,0,False
ACT00000177,2024-02-17,STU000022,ENR000022,CRS0017,6.0,5,2.0,1,2,2,2,2,52.4,163.0,0,2,3,7.6,2024-02-20 02:29:59,False,False,0,False
ACT00000178,2024-02-24,STU000022,ENR000022,CRS0017,10.0,4,3.0,2,1,0,0,3,43.3,139.0,1,3,3,3.9,2024-02-26 07:55:40,False,False,0,False
ACT00000179,2024-03-02,STU000022,ENR000022,CRS0017,6.0,4,4.0,3,3,2,1,3,75.2,173.0,1,4,0,5.5,2024-03-08 15:03:55,False,False,0,False
ACT00000180,2024-03-09,STU000022,ENR000022,CRS0017,6.0,3,2.0,2,2,1,1,3,82.7,158.0,2,1,3,5.5,2024-03-12 12:48:57,False,False,0,False
ACT00000181,2024-03-16,STU000022,ENR000022,CRS0017,9.0,5,1.0,1,1,1,1,1,70.9,73.0,2,1,3,4.2,2024-03-21 22:46:00,False,False,0,False
ACT00000182,2024-03-23,STU000022,ENR000022,CRS0017,7.0,6,2.0,2,2,1,1,3,38.2,108.0,0,1,2,5.5,2024-03-25 17:51:19,False,False,0,False
ACT00000183,2024-03-30,STU000022,ENR000022,CRS0017,8.0,4,4.0,3,2,1,1,2,56.4,192.0,0,3,0,3.5,2024-04-04 04:24:56,False,False,0,False
ACT00000184,2024-04-06,STU000022,ENR000022,CRS0017,4.0,4,2.0,2,1,1,1,2,86.8,135.0,1,2,2,1.6,2024-04-12 02:20:08,False,False,0,False
ACT00000185,2024-04-13,STU000022,ENR000022,CRS0017,7.0,4,3.0,3,2,1,1,2,61.7,147.0,2,2,1,10.6,2024-04-18 18:15:29,False,False,0,False
ACT00000186,2024-04-20,STU000022,ENR000022,CRS0017,6.0,4,2.0,2,2,1,1,3,72.0,114.0,2,1,3,5.1,2024-04-23 19:15:32,False,False,0,False
ACT00000187,2024-04-27,STU000022,ENR000022,CRS0017,8.0,4,4.0,4,2,2,1,1,92.3,127.0,0,2,4,1.6,2024-04-29 20:55:57,False,False,0,False
ACT00000188,2024-05-04,STU000022,ENR000022,CRS0017,7.0,5,3.0,2,1,1,1,3,42.8,75.0,1,3,2,5.8,2024-05-04 22:15:52,False,False,0,False
ACT00000189,2024-05-11,STU000022,ENR000022,CRS0017,9.0,5,2.0,1,1,1,1,2,46.9,210.0,0,1,5,7.3,2024-05-17 00:39:32,False,False,0,False
ACT00000190,2024-05-18,STU000022,ENR000022,CRS0017,6.0,4,0.0,0,1,1,1,1,62.9,89.0,0,2,0,7.4,2024-05-22 01:08:02,False,False,0,False
ACT00000191,2024-05-25,STU000022,ENR000022,CRS0017,7.0,4,2.0,1,2,1,1,2,93.1,175.0,0,0,1,7.1,2024-05-28 20:03:45,False,False,0,False
ACT00000192,2024-06-01,STU000022,ENR000022,CRS0017,6.0,6,1.0,1,1,1,1,0,0.0,202.0,2,1,2,5.2,2024-06-03 11:05:02,False,False,0,False
ACT00000193,2024-06-08,STU000022,ENR000022,CRS0017,6.0,2,2.0,1,2,2,1,2,56.9,204.0,1,2,0,6.4,2024-06-10 20:01:06,False,False,0,False
ACT00000194,2024-06-15,STU000022,ENR000022,CRS0017,9.0,4,2.0,2,2,1,1,4,66.0,158.0,1,2,4,2.7,2024-06-17 09:45:51,False,False,0,False
ACT00000195,2024-06-22,STU000022,ENR000022,CRS0017,7.0,4,2.0,1,3,2,1,4,59.9,98.0,0,1,3,4.1,2024-06-24 08:34:29,False,False,0,False
ACT00000196,2024-06-29,STU000022,ENR000022,CRS0017,7.0,3,2.0,2,2,1,1,2,59.3,115.0,2,3,3,8.1,2024-06-30 11:06:52,False,False,0,False
ACT00000197,2024-02-12,STU000023,ENR000023,CRS0015,9.0,5,5.0,4,3,2,1,4,73.7,138.0,1,1,4,2.1,2024-02-16 00:15:13,False,False,0,False
ACT00000198,2024-02-19,STU000023,ENR000023,CRS0015,5.0,5,3.0,2,2,2,1,0,0.0,151.0,1,3,2,7.1,2024-02-20 19:28:38,False,False,0,False
ACT00000199,2024-02-26,STU000023,ENR000023,CRS0015,5.0,5,3.0,2,2,2,2,2,48.6,183.0,2,2,6,4.1,2024-03-01 12:02:51,False,False,0,False
ACT00000200,2024-01-14,STU000024,ENR000024,CRS0008,4.0,3,1.0,1,2,1,1,2,77.6,0.0,1,1,2,2.0,2024-01-20 10:33:23,False,False,0,False
ACT00000201,2024-01-21,STU000024,ENR000024,CRS0008,3.0,0,1.0,1,2,1,1,1,53.2,20.0,0,3,0,3.3,2024-01-24 02:01:55,False,False,0,False
ACT00000202,2024-01-28,STU000024,ENR000024,CRS0008,1.0,1,1.0,1,3,0,0,0,0.0,68.0,0,1,1,2.1,2024-01-29 04:35:55,False,False,0,False
ACT00000203,2024-01-17,STU000025,ENR000025,CRS0014,3.0,3,2.0,1,3,3,2,0,0.0,96.0,1,2,1,3.1,2024-01-19 05:22:21,False,False,0,False
ACT00000204,2024-01-24,STU000025,ENR000025,CRS0014,4.0,4,3.0,2,3,3,2,5,66.6,105.0,2,0,1,3.8,2024-01-29 02:56:38,False,False,0,False
ACT00000205,2024-01-31,STU000025,ENR000025,CRS0014,4.0,1,4.0,4,2,2,2,2,34.8,158.0,0,2,1,3.0,2024-02-03 18:09:33,False,False,0,False
ACT00000206,2024-02-07,STU000025,ENR000025,CRS0014,5.0,3,1.0,1,1,1,1,0,0.0,108.0,1,2,1,4.0,2024-02-10 00:31:17,False,False,0,False
ACT00000207,2024-02-14,STU000025,ENR000025,CRS0014,6.0,4,3.0,3,2,2,2,0,0.0,126.0,0,0,3,0.0,2024-02-17 18:50:53,False,False,0,False
ACT00000208,2024-02-21,STU000025,ENR000025,CRS0014,4.0,3,1.0,1,2,2,2,2,54.5,131.0,2,0,2,3.6,2024-02-24 04:23:06,False,False,0,False
ACT00000209,2024-02-28,STU000025,ENR000025,CRS0014,6.0,4,4.0,3,2,1,1,0,0.0,161.0,2,1,1,4.4,2024-03-01 14:39:21,False,False,0,False
ACT00000210,2024-03-06,STU000025,ENR000025,CRS0014,6.0,3,1.0,1,2,1,1,1,81.5,68.0,1,3,1,7.0,2024-03-07 03:07:45,False,False,0,False
ACT00000211,2024-03-13,STU000025,ENR000025,CRS0014,5.0,2,4.0,3,2,1,1,0,0.0,78.0,1,2,2,2.8,2024-03-18 20:49:20,False,False,0,False
ACT00000212,2024-03-20,STU000025,ENR000025,CRS0014,3.0,2,2.0,2,2,1,1,1,54.6,59.0,0,1,2,3.4,2024-03-25 20:39:31,False,False,0,False
ACT00000213,2024-03-27,STU000025,ENR000025,CRS0014,2.0,1,4.0,3,3,2,2,2,52.5,76.0,1,1,2,4.1,2024-03-31 15:14:53,False,False,0,False
ACT00000214,2024-04-03,STU000025,ENR000025,CRS0014,4.0,2,3.0,2,1,1,1,2,73.7,105.0,2,1,1,8.6,2024-04-03 09:10:41,False,False,0,False
ACT00000215,2024-04-10,STU000025,ENR000025,CRS0014,3.0,3,2.0,2,1,1,1,1,50.6,83.0,1,1,0,3.8,2024-04-11 03:20:46,False,False,0,False
ACT00000216,2024-04-17,STU000025,ENR000025,CRS0014,3.0,2,1.0,1,2,1,1,2,63.4,38.0,0,0,2,5.3,2024-04-22 02:43:20,False,False,0,False
ACT00000217,2024-04-24,STU000025,ENR000025,CRS0014,2.0,3,2.0,1,1,1,1,1,47.3,68.0,1,2,4,4.8,2026-04-26 01:49:17,False,True,0,False
ACT00000218,2024-05-01,STU000025,ENR000025,CRS0014,5.0,4,2.0,2,2,2,2,3,58.6,161.0,1,1,2,7.7,2024-05-02 23:13:23,False,False,0,False
ACT00000219,2024-02-12,STU000026,ENR000026,CRS0015,7.0,5,3.0,2,3,2,1,2,91.4,182.0,0,0,2,9.9,2024-02-14 18:38:28,False,False,0,False
ACT00000220,2024-02-19,STU000026,ENR000026,CRS0015,2.0,1,1.0,1,3,2,2,2,76.0,156.0,2,1,0,3.9,2024-02-19 22:13:41,False,False,0,False
ACT00000221,2024-02-26,STU000026,ENR000026,CRS0015,5.0,1,2.0,1,3,0,0,1,32.6,33.0,0,1,0,0.9,2024-02-28 21:01:56,False,False,0,False
ACT00000222,2024-02-14,STU000027,ENR000027,CRS0012,10.0,7,4.0,4,3,2,1,4,92.4,206.0,1,2,1,7.4,2024-02-14 21:36:28,False,False,0,False
ACT00000223,2024-02-21,STU000027,ENR000027,CRS0012,6.0,5,4.0,4,1,0,0,4,52.5,291.0,1,1,0,8.3,2024-02-22 09:07:37,False,False,0,False
ACT00000224,2024-02-28,STU000027,ENR000027,CRS0012,13.0,5,6.0,5,3,2,1,3,86.3,248.0,2,4,4,6.4,2024-02-28 19:07:51,False,False,0,False
ACT00000225,2024-03-06,STU000027,ENR000027,CRS0012,8.0,7,5.0,3,2,1,1,3,78.5,222.0,1,2,4,9.1,2024-03-09 20:25:52,False,False,0,False
ACT00000226,2024-03-13,STU000027,ENR000027,CRS0012,10.0,5,5.0,5,3,2,2,6,53.2,148.0,2,3,5,9.2,2024-03-13 19:31:07,False,False,0,False
ACT00000227,2024-03-20,STU000027,ENR000027,CRS0012,9.0,7,5.0,4,2,2,2,4,78.5,128.0,0,4,5,8.1,2024-03-22 14:09:38,False,False,0,False
ACT00000228,2024-03-27,STU000027,ENR000027,CRS0012,12.0,7,5.0,3,1,1,1,4,77.8,115.0,2,3,6,8.1,2024-04-01 17:39:17,False,False,0,False
ACT00000229,2024-04-03,STU000027,ENR000027,CRS0012,8.0,5,6.0,4,3,1,1,4,95.6,176.0,2,1,2,9.3,2024-04-08 03:05:20,False,False,0,False
ACT00000230,2024-04-10,STU000027,ENR000027,CRS0012,6.0,7,6.0,4,3,2,1,2,82.9,193.0,3,3,3,8.4,2024-04-15 19:05:41,False,False,0,False
ACT00000231,2024-04-17,STU000027,ENR000027,CRS0012,10.0,5,6.0,4,2,1,1,4,80.6,215.0,1,2,4,8.7,2024-04-19 13:08:33,False,False,0,False
ACT00000232,2024-04-24,STU000027,ENR000027,CRS0012,10.0,6,4.0,3,3,3,2,4,87.2,188.0,2,1,3,7.6,2024-04-28 03:21:34,False,False,0,False
ACT00000233,2024-05-01,STU000027,ENR000027,CRS0012,6.0,6,5.0,3,2,1,1,4,51.3,168.0,3,3,5,10.3,2024-05-07 16:17:35,False,False,0,False
ACT00000234,2024-05-08,STU000027,ENR000027,CRS0012,7.0,6,6.0,4,2,1,1,2,44.4,221.0,1,3,1,7.7,2024-05-12 05:43:12,False,False,0,False
ACT00000235,2024-05-15,STU000027,ENR000027,CRS0012,12.0,6,4.0,4,1,0,0,4,80.6,186.0,1,3,5,8.8,2024-05-20 02:53:52,False,False,0,False
ACT00000236,2024-05-22,STU000027,ENR000027,CRS0012,8.0,5,5.0,4,2,2,2,3,96.5,185.0,1,4,3,10.0,2024-05-26 04:16:53,False,False,0,False
ACT00000237,2024-05-29,STU000027,ENR000027,CRS0012,9.0,6,5.0,4,1,1,1,4,87.7,264.0,2,1,4,7.2,2024-06-02 14:25:27,False,False,0,False
ACT00000238,2024-06-05,STU000027,ENR000027,CRS0012,9.0,5,5.0,4,1,1,1,3,97.0,198.0,2,1,3,6.5,2024-06-06 19:17:48,False,False,0,False
ACT00000239,2024-06-12,STU000027,ENR000027,CRS0012,8.0,7,4.0,3,3,2,1,5,91.0,273.0,1,0,3,9.0,2024-06-13 05:40:52,False,False,0,False
ACT00000240,2024-06-19,STU000027,ENR000027,CRS0012,7.0,7,4.0,3,1,1,1,3,49.6,229.0,1,1,5,6.5,2024-06-20 08:57:31,False,False,0,False
ACT00000241,2024-06-26,STU000027,ENR000027,CRS0012,13.0,5,4.0,3,2,1,1,3,68.2,219.0,2,4,5,9.9,2024-06-28 04:52:57,False,False,0,False
ACT00000242,2024-07-03,STU000027,ENR000027,CRS0012,8.0,7,5.0,4,2,1,1,5,44.6,207.0,1,2,2,5.6,2024-07-07 17:51:25,False,False,0,False
ACT00000243,2024-07-10,STU000027,ENR000027,CRS0012,10.0,7,5.0,3,2,2,2,2,99.8,276.0,2,1,2,8.6,2024-07-15 00:30:40,False,False,0,False
ACT00000244,2024-07-17,STU000027,ENR000027,CRS0012,10.0,6,5.0,3,2,2,1,4,43.1,187.0,2,3,3,10.3,2024-07-20 10:41:00,False,False,0,False
ACT00000245,2024-03-02,STU000028,ENR000028,CRS0006,7.0,3,3.0,3,2,2,1,1,35.2,17.0,0,2,0,3.9,2024-03-06 18:04:30,False,False,0,False
ACT00000246,2024-03-09,STU000028,ENR000028,CRS0006,7.0,2,3.0,3,1,1,1,2,77.8,45.0,0,3,1,4.4,2024-03-15 12:20:10,False,False,0,False
ACT00000247,2024-03-16,STU000028,ENR000028,CRS0006,4.0,3,2.0,1,2,2,1,1,67.8,128.0,1,2,0,7.1,2024-03-17 17:52:42,False,False,0,False
ACT00000248,2024-03-23,STU000028,ENR000028,CRS0006,2.0,4,2.0,2,1,1,1,1,57.5,109.0,0,2,0,2.0,2024-03-25 03:35:39,False,False,0,False
ACT00000249,2024-03-30,STU000028,ENR000028,CRS0006,3.0,4,4.0,4,2,1,1,1,40.0,109.0,1,1,3,4.2,2024-04-04 20:38:37,False,False,0,False
ACT00000250,2024-04-06,STU000028,ENR000028,CRS0006,5.0,5,3.0,3,2,2,1,3,70.9,102.0,1,1,2,6.0,2024-04-09 15:44:36,False,False,0,False
ACT00000251,2024-04-13,STU000028,ENR000028,CRS0006,7.0,4,4.0,3,3,2,2,3,44.9,87.0,2,2,2,3.4,2024-04-17 21:54:45,False,False,0,False
ACT00000252,2024-04-20,STU000028,ENR000028,CRS0006,6.0,5,1.0,1,1,1,1,3,57.5,147.0,2,2,0,4.0,2024-04-23 18:46:37,False,False,0,False
ACT00000253,2024-04-27,STU000028,ENR000028,CRS0006,8.0,3,2.0,2,1,1,1,1,58.2,115.0,0,2,2,1.6,2024-04-30 18:22:27,False,False,0,False
ACT00000254,2024-05-04,STU000028,ENR000028,CRS0006,7.0,4,2.0,1,2,1,1,1,44.8,78.0,0,0,1,4.2,2024-05-07 19:33:30,False,False,0,False
ACT00000256,2024-02-18,STU000029,ENR000029,CRS0008,10.0,6,3.0,3,2,1,1,4,87.7,159.0,2,0,2,10.1,2024-02-21 06:46:50,False,False,0,False
ACT00000257,2024-02-25,STU000029,ENR000029,CRS0008,8.0,5,3.0,3,3,2,1,3,77.1,206.0,3,2,2,7.6,2024-02-26 23:56:30,False,False,0,False
ACT00000258,2024-01-14,STU000030,ENR000030,CRS0008,2.0,1,1.0,1,1,0,0,0,0.0,108.0,1,0,0,0.6,2024-01-18 18:07:23,False,False,0,False
ACT00000259,2024-01-21,STU000030,ENR000030,CRS0008,0.0,0,2.0,2,1,0,0,1,38.6,0.0,0,0,0,4.1,2024-01-25 01:05:37,False,False,0,False
ACT00000260,2024-01-28,STU000030,ENR000030,CRS0008,0.0,1,0.0,0,1,0,0,0,0.0,17.0,0,1,0,1.7,2024-02-03 03:16:51,False,False,0,False
ACT00000261,2024-02-12,STU000031,ENR000031,CRS0015,4.0,1,2.0,2,3,1,1,2,67.9,18.0,0,0,0,1.3,2024-02-15 16:09:21,False,False,0,False
ACT00000262,2024-02-19,STU000031,ENR000031,CRS0015,0.0,1,1.0,1,2,1,1,0,0.0,10.0,1,0,1,0.0,2024-02-24 14:26:36,False,False,0,False
ACT00000263,2024-02-26,STU000031,ENR000031,CRS0015,1.0,0,0.0,0,2,0,0,0,0.0,0.0,0,0,0,0.0,2024-03-01 18:02:51,False,False,0,False
ACT00000264,2024-03-12,STU000032,ENR000032,CRS0007,3.0,2,2.0,2,2,1,1,1,50.0,119.0,2,1,3,3.9,2024-03-15 16:30:43,False,False,0,False
ACT00000265,2024-03-19,STU000032,ENR000032,CRS0007,3.0,3,2.0,2,1,1,1,1,58.5,149.0,2,1,3,3.8,2024-03-24 23:24:22,False,False,0,False
ACT00000266,2024-03-26,STU000032,ENR000032,CRS0007,5.0,4,2.0,2,2,2,1,1,46.8,83.0,1,2,1,2.0,2024-04-01 11:21:26,False,False,0,False
ACT00000267,2024-04-02,STU000032,ENR000032,CRS0007,6.0,2,2.0,2,3,3,2,1,56.7,76.0,0,1,4,3.3,2024-04-07 15:58:35,False,False,0,False
ACT00000268,2024-04-09,STU000032,ENR000032,CRS0007,5.0,4,0.0,0,2,1,1,2,63.7,110.0,1,1,2,0.0,2024-04-14 16:08:00,False,False,0,False
ACT00000269,2024-04-16,STU000032,ENR000032,CRS0007,5.0,1,0.0,0,3,2,1,2,49.8,168.0,0,2,1,2.8,2024-04-20 16:28:01,False,False,0,False
ACT00000270,2024-04-23,STU000032,ENR000032,CRS0007,6.0,3,0.0,0,2,1,1,2,42.0,48.0,1,1,0,3.5,2024-04-25 18:43:00,False,False,0,False
ACT00000271,2024-04-30,STU000032,ENR000032,CRS0007,5.0,2,0.0,0,2,1,1,0,0.0,57.0,0,0,2,3.5,2024-05-02 10:30:16,False,False,0,False
ACT00000272,2024-05-07,STU000032,ENR000032,CRS0007,6.0,3,2.0,2,1,1,1,1,64.2,39.0,1,2,3,5.5,2024-05-07 23:50:52,False,False,0,False
ACT00000273,2024-05-14,STU000032,ENR000032,CRS0007,4.0,3,0.0,0,3,2,3,0,0.0,40.0,1,1,1,3.1,2024-05-17 13:53:51,True,False,0,False
ACT00000274,2024-05-21,STU000032,ENR000032,CRS0007,0.0,1,1.0,1,1,1,1,1,75.1,21.0,1,0,3,0.0,2024-05-22 14:21:16,False,False,0,False
ACT00000275,2024-05-28,STU000032,ENR000032,CRS0007,5.0,2,0.0,0,3,1,1,1,29.8,95.0,1,0,0,4.0,2024-06-02 10:11:06,False,False,0,False
ACT00000276,2024-06-04,STU000032,ENR000032,CRS0007,3.0,3,1.0,1,2,1,1,1,59.8,38.0,0,0,0,4.0,2024-06-08 05:28:09,False,False,0,False
ACT00000277,2024-06-11,STU000032,ENR000032,CRS0007,3.0,2,0.0,0,2,1,1,0,0.0,109.0,0,2,3,7.7,2024-06-16 01:36:35,False,False,0,False
ACT00000278,2024-06-18,STU000032,ENR000032,CRS0007,5.0,0,1.0,1,2,1,1,1,51.0,117.0,0,1,1,1.7,2024-06-24 00:12:32,False,False,0,False
ACT00000279,2024-06-25,STU000032,ENR000032,CRS0007,0.0,0,1.0,1,3,1,1,1,62.9,51.0,1,1,0,7.4,2024-06-29 06:52:41,False,False,0,False
ACT00000280,2024-07-02,STU000032,ENR000032,CRS0007,1.0,2,0.0,0,2,1,1,0,0.0,24.0,0,2,0,4.4,2024-07-04 11:12:09,False,False,0,False
ACT00000281,2024-07-09,STU000032,ENR000032,CRS0007,0.0,2,1.0,1,3,1,1,0,0.0,86.0,0,0,0,2.7,2024-07-15 05:52:38,False,False,0,False
ACT00000282,2024-07-16,STU000032,ENR000032,CRS0007,4.0,0,0.0,0,1,0,0,2,64.4,68.0,1,1,0,0.0,2024-07-20 17:34:17,False,False,0,False
ACT00000283,2024-07-23,STU000032,ENR000032,CRS0007,0.0,0,0.0,0,2,1,1,1,61.9,15.0,0,0,0,4.9,2024-07-25 06:04:21,False,False,0,False
ACT00000284,2024-07-30,STU000032,ENR000032,CRS0007,3.0,2,2.0,2,3,1,1,0,0.0,36.0,1,0,1,0.0,2024-08-02 02:34:01,False,False,0,False
ACT00000285,2024-08-06,STU000032,ENR000032,CRS0007,0.0,3,0.0,0,2,1,1,1,34.3,0.0,1,0,0,1.0,2024-08-10 16:52:33,False,False,0,False
ACT00000286,2024-08-13,STU000032,ENR000032,CRS0007,0.0,0,1.0,1,3,1,1,0,0.0,36.0,0,0,0,5.0,2024-08-18 01:48:45,False,False,0,False
ACT00000287,2024-08-20,STU000032,ENR000032,CRS0007,4.0,0,0.0,0,2,1,1,2,42.1,30.0,0,1,4,1.9,2024-08-23 20:54:11,False,False,0,False
ACT00000288,2024-08-27,STU000032,ENR000032,CRS0007,0.0,2,0.0,0,2,1,1,0,0.0,0.0,0,2,3,0.0,2024-08-29 13:04:04,False,False,0,False
ACT00000289,2024-09-03,STU000032,ENR000032,CRS0007,2.0,0,1.0,1,2,0,0,1,59.9,59.0,0,0,0,0.3,2024-09-06 23:18:44,False,False,0,False
ACT00000290,2024-09-10,STU000032,ENR000032,CRS0007,3.0,0,0.0,0,1,0,0,2,54.7,52.0,1,0,1,0.0,2024-09-14 14:25:09,False,False,0,False
ACT00000291,2024-01-15,STU000033,ENR000033,CRS0015,8.0,3,1.0,1,1,0,0,1,54.7,20.0,2,3,0,7.3,2024-01-19 06:34:44,False,False,0,False
ACT00000292,2024-01-22,STU000033,ENR000033,CRS0015,7.0,2,2.0,2,1,1,1,1,38.8,114.0,0,1,3,2.6,2024-01-24 00:40:43,False,False,0,False
ACT00000293,2024-01-29,STU000033,ENR000033,CRS0015,5.0,2,3.0,3,3,3,2,2,70.7,136.0,1,1,3,5.3,2024-01-30 02:27:16,False,False,0,False
ACT00000294,2024-02-12,STU000034,ENR000034,CRS0015,3.0,0,2.0,2,1,1,1,1,57.2,87.0,1,1,1,1.4,2024-02-17 20:35:35,False,False,0,False
ACT00000295,2024-02-19,STU000034,ENR000034,CRS0015,0.0,0,0.0,0,1,0,0,0,0.0,60.0,0,1,1,0.4,2024-02-22 10:54:38,False,False,0,False
ACT00000296,2024-02-26,STU000034,ENR000034,CRS0015,0.0,1,2.0,2,2,0,0,1,37.9,0.0,0,1,2,0.0,2024-03-01 00:04:15,False,False,0,False
ACT00000297,2024-03-12,STU000035,ENR000035,CRS0007,6.0,3,6.0,5,3,2,2,4,64.8,121.0,2,3,2,7.5,2024-03-16 18:22:05,False,False,0,False
ACT00000298,2024-03-19,STU000035,ENR000035,CRS0007,8.0,4,3.0,2,2,2,2,1,88.6,204.0,2,2,2,7.3,2024-03-19 14:19:47,False,False,0,False
ACT00000299,2024-03-26,STU000035,ENR000035,CRS0007,8.0,4,5.0,5,2,1,1,3,70.2,66.0,0,2,2,4.1,2024-03-30 20:09:57,False,False,0,False
ACT00000300,2024-04-02,STU000035,ENR000035,CRS0007,5.0,5,3.0,2,2,2,2,3,39.0,110.0,0,1,1,2.3,2024-04-02 21:53:47,False,False,0,False
ACT00000301,2024-04-09,STU000035,ENR000035,CRS0007,8.0,6,3.0,2,3,3,2,0,0.0,176.0,2,0,2,6.9,2024-04-14 04:50:54,False,False,0,False
ACT00000302,2024-04-16,STU000035,ENR000035,CRS0007,9.0,3,2.0,2,2,2,2,0,0.0,199.0,1,3,0,3.5,2024-04-17 17:17:12,False,False,0,False
ACT00000303,2024-04-23,STU000035,ENR000035,CRS0007,9.0,6,3.0,3,1,0,0,2,50.9,138.0,0,3,2,8.3,2024-04-26 16:26:00,False,False,0,False
ACT00000304,2024-04-30,STU000035,ENR000035,CRS0007,5.0,2,3.0,3,3,3,3,3,41.0,208.0,2,3,1,5.2,2024-05-01 19:58:20,False,False,0,False
ACT00000305,2024-05-07,STU000035,ENR000035,CRS0007,7.0,4,6.0,5,2,1,1,3,88.7,95.0,0,2,3,7.5,2024-05-13 11:19:33,False,False,0,False
ACT00000306,2024-05-14,STU000035,ENR000035,CRS0007,10.0,5,3.0,3,2,1,1,2,43.3,161.0,0,3,1,5.1,2024-05-18 03:55:41,False,False,0,False
