Date,Currency,BaseCurrency,ExchangeRate
2025-11-21,PLN,UAH,10.4612
2025-11-22,PLN,UAH,10.4555
2025-11-23,PLN,UAH,10.4328
2025-11-24,PLN,UAH,10.311
2025-11-25,PLN,UAH,10.26
2025-11-26,PLN,UAH,10.313
2025-11-27,PLN,UAH,10.445
2025-11-28,PLN,UAH,10.4212
2025-11-29,PLN,UAH,10.392
2025-11-30,PLN,UAH,10.3974
2025-12-01,PLN,UAH,10.4162
2025-12-02,PLN,UAH,10.461
2025-12-03,PLN,UAH,10.4043
2025-12-04,PLN,UAH,10.4184
2025-12-05,PLN,UAH,10.4625
2025-12-06,PLN,UAH,10.4089
2025-12-07,PLN,UAH,10.3451
2025-12-08,PLN,UAH,10.2591
2025-12-09,PLN,UAH,10.3148
2025-12-10,PLN,UAH,10.2699
2025-12-11,PLN,UAH,10.2051
2025-12-12,PLN,UAH,10.3047
2025-12-13,PLN,UAH,10.142
2025-12-14,PLN,UAH,10.1704
2025-12-15,PLN,UAH,10.1916
2025-12-16,PLN,UAH,10.162
2025-12-17,PLN,UAH,10.1892
2025-12-18,PLN,UAH,10.318
2025-12-19,PLN,UAH,10.2555
2025-12-20,PLN,UAH,10.1331
2025-12-21,PLN,UAH,10.1351
2025-12-22,PLN,UAH,10.0956
2025-12-23,PLN,UAH,10.1684
2025-12-24,PLN,UAH,10.1955
2025-12-25,PLN,UAH,10.167
2025-12-26,PLN,UAH,10.1397
2025-12-27,PLN,UAH,9.9774
2025-12-28,PLN,UAH,9.9626
2025-12-29,PLN,UAH,9.9993
2025-12-30,PLN,UAH,10.0445
2025-12-31,PLN,UAH,10.0303
2024-01-01,CZK,UAH,1.7807
2024-01-02,CZK,UAH,1.7913
2024-01-03,CZK,UAH,1.7917
2024-01-04,CZK,UAH,1.7973
2024-01-05,CZK,UAH,1.7953
2024-01-06,CZK,UAH,1.786
2024-01-07,CZK,UAH,1.7847
2024-01-08,CZK,UAH,1.7894
2024-01-09,CZK,UAH,1.7904
2024-01-10,CZK,UAH,1.7959
2024-01-11,CZK,UAH,1.7973
2024-01-12,CZK,UAH,1.7965
2024-01-13,CZK,UAH,1.8128
2024-01-14,CZK,UAH,1.8121
2024-01-15,CZK,UAH,1.8116
2024-01-16,CZK,UAH,1.7945
2024-01-17,CZK,UAH,1.7817
2024-01-18,CZK,UAH,1.7678
2024-01-19,CZK,UAH,1.786
2024-01-21,CZK,UAH,1.7972
2024-01-22,CZK,UAH,1.7929
2024-01-23,CZK,UAH,1.7947
2024-01-24,CZK,UAH,1.7936
2024-01-25,CZK,UAH,1.8138
2024-01-26,CZK,UAH,1.78
2024-01-27,CZK,UAH,1.7727
2024-01-28,CZK,UAH,1.7907
2024-01-29,CZK,UAH,1.7978
2024-01-30,CZK,UAH,1.791
2024-01-31,CZK,UAH,1.8145
2024-02-01,CZK,UAH,1.802
2024-02-02,CZK,UAH,1.7931
2024-02-03,CZK,UAH,1.7885
2024-02-04,CZK,UAH,1.7913
2024-02-05,CZK,UAH,1.789
2024-02-06,CZK,UAH,1.7962
2024-02-07,CZK,UAH,1.8046
2024-02-08,CZK,UAH,1.8264
2024-02-09,CZK,UAH,1.8317
2024-02-10,CZK,UAH,1.8372
2024-02-11,CZK,UAH,1.8256
2024-02-12,CZK,UAH,1.8266
2024-02-13,CZK,UAH,1.8251
2024-02-14,CZK,UAH,1.8258
2024-02-15,CZK,UAH,1.8281
2024-02-16,CZK,UAH,1.8152
2024-02-17,CZK,UAH,1.8145
2024-02-18,CZK,UAH,1.8299
2024-02-19,CZK,UAH,1.8198
2024-02-20,CZK,UAH,1.8077
2024-02-21,CZK,UAH,1.8028
2024-02-22,CZK,UAH,1.7917
2024-02-23,CZK,UAH,1.8037
2024-02-24,CZK,UAH,1.806
2024-02-25,CZK,UAH,1.8012
2024-02-26,CZK,UAH,1.7898
2024-02-27,CZK,UAH,1.7827
2024-02-28,CZK,UAH,1.7989
2024-02-29,CZK,UAH,1.8023
2024-03-01,CZK,UAH,1.8083
2024-03-02,CZK,UAH,1.8004
2024-03-03,CZK,UAH,1.8249
2024-03-04,CZK,UAH,1.8296
2024-03-05,CZK,UAH,1.825
2024-03-06,CZK,UAH,1.8318
2024-03-07,CZK,UAH,1.836
2024-03-08,CZK,UAH,1.8255
2024-03-09,CZK,UAH,1.8332
2024-03-10,CZK,UAH,1.8139
2024-03-11,CZK,UAH,1.8058
2024-03-12,CZK,UAH,1.7865
2024-03-13,CZK,UAH,1.7878
2024-03-14,CZK,UAH,1.7749
2024-03-15,CZK,UAH,1.7759
2024-03-16,CZK,UAH,1.758
2024-03-17,CZK,UAH,1.7516
2024-03-18,CZK,UAH,1.748
2024-03-19,CZK,UAH,1.7328
2024-03-20,CZK,UAH,1.7209
2024-03-21,CZK,UAH,1.7166
2024-03-22,CZK,UAH,1.7131
2024-03-23,CZK,UAH,1.7271
2024-03-24,CZK,UAH,1.71
2024-03-25,CZK,UAH,1.7172
2024-03-26,CZK,UAH,1.7259
2024-03-27,CZK,UAH,1.7246
2024-03-28,CZK,UAH,1.725
2024-03-29,CZK,UAH,1.7282
2024-03-30,CZK,UAH,1.7269
2024-03-31,CZK,UAH,1.7304
2024-04-01,CZK,UAH,1.7401
2024-04-02,CZK,UAH,1.7506
2024-04-03,CZK,UAH,1.7253
2024-04-04,CZK,UAH,1.7151
2024-04-05,CZK,UAH,1.7112
2024-04-06,CZK,UAH,1.7082
2024-04-07,CZK,UAH,1.6897
2024-04-08,CZK,UAH,1.6993
2024-04-09,CZK,UAH,1.7086
2024-04-10,CZK,UAH,1.7253
2024-04-11,CZK,UAH,1.7305
2024-04-12,CZK,UAH,1.7407
2024-04-13,CZK,UAH,1.7491
2024-04-14,CZK,UAH,1.7562
2024-04-15,CZK,UAH,1.7384
2024-04-16,CZK,UAH,1.7334
2024-04-17,CZK,UAH,1.7226
2024-04-18,CZK,UAH,1.7172
2024-04-19,CZK,UAH,1.7228
2024-04-20,CZK,UAH,1.7363
2024-04-21,CZK,UAH,1.7279
2024-04-22,CZK,UAH,1.7144
2024-04-23,CZK,UAH,1.707
2024-04-24,CZK,UAH,1.7162
2024-04-25,CZK,UAH,1.7051
2024-04-26,CZK,UAH,1.7089
2024-04-27,CZK,UAH,1.7073
2024-04-28,CZK,UAH,1.7093
2024-04-29,CZK,UAH,1.691
2024-04-30,CZK,UAH,1.7152
2024-05-01,CZK,UAH,1.7058
2024-05-02,CZK,UAH,1.7039
2024-05-03,CZK,UAH,1.7039
2024-05-04,CZK,UAH,1.7241
2024-05-05,CZK,UAH,1.7098
2024-05-06,CZK,UAH,1.7212
2024-05-07,CZK,UAH,1.7093
2024-05-08,CZK,UAH,1.7112
2024-05-09,CZK,UAH,1.7136
2024-05-10,CZK,UAH,1.719
2024-05-11,CZK,UAH,1.7094
2024-05-12,CZK,UAH,1.711
2024-05-13,CZK,UAH,1.71
2024-05-14,CZK,UAH,1.7053
2024-05-15,CZK,UAH,1.6999
2024-05-16,CZK,UAH,1.7023
2024-05-17,CZK,UAH,1.7062
2024-05-18,CZK,UAH,1.6903
2024-05-19,CZK,UAH,1.6913
2024-05-20,CZK,UAH,1.6889
2024-05-21,CZK,UAH,1.7053
2024-05-22,CZK,UAH,1.695
2024-05-23,CZK,UAH,1.6964
2024-05-24,CZK,UAH,1.6856
2024-05-25,CZK,UAH,1.6901
2024-05-26,CZK,UAH,1.6965
2024-05-27,CZK,UAH,1.6986
2024-05-28,CZK,UAH,1.7149
2024-05-29,CZK,UAH,1.7011
2024-05-30,CZK,UAH,1.6989
2024-05-31,CZK,UAH,1.7157
2024-06-01,CZK,UAH,1.7193
2024-06-02,CZK,UAH,1.7152
2024-06-03,CZK,UAH,1.7187
2024-06-04,CZK,UAH,1.731
2024-06-05,CZK,UAH,1.7467
2024-06-06,CZK,UAH,1.7632
2024-06-08,CZK,UAH,1.7591
2024-06-09,CZK,UAH,1.7661
2024-06-10,CZK,UAH,1.7653
2024-06-11,CZK,UAH,1.7816
2024-06-12,CZK,UAH,1.7823
2024-06-13,CZK,UAH,1.7747
2024-06-14,CZK,UAH,1.7845
2024-06-15,CZK,UAH,1.8069
2024-06-16,CZK,UAH,1.7978
2024-06-17,CZK,UAH,1.8035
2024-06-18,CZK,UAH,1.7889
2024-06-19,CZK,UAH,1.8129
2024-06-20,CZK,UAH,1.8141
2024-06-21,CZK,UAH,1.8174
2024-06-22,CZK,UAH,1.8085
2024-06-23,CZK,UAH,1.8117
2024-06-24,CZK,UAH,1.818
2024-06-25,CZK,UAH,1.8197
2024-06-26,CZK,UAH,1.836
2024-06-27,CZK,UAH,1.8402
2024-06-28,CZK,UAH,1.8448
2024-06-29,CZK,UAH,1.8342
2024-06-30,CZK,UAH,1.8114
2024-07-01,CZK,UAH,1.8253
2024-07-02,CZK,UAH,1.8519
2024-07-03,CZK,UAH,1.8631
2024-07-04,CZK,UAH,1.857
2024-07-05,CZK,UAH,1.8637
2024-07-06,CZK,UAH,1.8605
2024-07-07,CZK,UAH,1.8644
2024-07-08,CZK,UAH,1.9059
2024-07-09,CZK,UAH,1.9118
2024-07-10,CZK,UAH,1.893
2024-07-11,CZK,UAH,1.8728
2024-07-12,CZK,UAH,1.8904
2024-07-13,CZK,UAH,1.9059
2024-07-14,CZK,UAH,1.8885
2024-07-15,CZK,UAH,1.8982
2024-07-16,CZK,UAH,1.8732
2024-07-17,CZK,UAH,1.8779
2024-07-18,CZK,UAH,1.8735
2024-07-19,CZK,UAH,1.8797
2024-07-20,CZK,UAH,1.8569
2024-07-21,CZK,UAH,1.8554
2024-07-22,CZK,UAH,1.8479
2024-07-23,CZK,UAH,1.8411
2024-07-24,CZK,UAH,1.8397
2024-07-25,CZK,UAH,1.8337
2024-07-26,CZK,UAH,1.8203
2024-07-27,CZK,UAH,1.816
2024-07-28,CZK,UAH,1.8126
2024-07-29,CZK,UAH,1.8223
2024-07-30,CZK,UAH,1.821
2024-07-31,CZK,UAH,1.8225
2024-08-01,CZK,UAH,1.8249
2024-08-02,CZK,UAH,1.8419
2024-08-03,CZK,UAH,1.8425
2024-08-04,CZK,UAH,1.8314
2024-08-05,CZK,UAH,1.8295
2024-08-06,CZK,UAH,1.8208
2024-08-07,CZK,UAH,1.8193
2024-08-08,CZK,UAH,1.8257
2024-08-09,CZK,UAH,1.8152
2024-08-10,CZK,UAH,1.806
2024-08-11,CZK,UAH,1.7865
2024-08-12,CZK,UAH,1.7763
2024-08-13,CZK,UAH,1.7636
2024-08-14,CZK,UAH,1.7659
2024-08-15,CZK,UAH,1.7725
2024-08-16,CZK,UAH,1.7622
2024-08-17,CZK,UAH,1.7532
2024-08-18,CZK,UAH,1.7494
2024-08-19,CZK,UAH,1.7775
2024-08-20,CZK,UAH,1.7676
2024-08-21,CZK,UAH,1.761
2024-08-22,CZK,UAH,1.754
2024-08-23,CZK,UAH,1.7481
2024-08-24,CZK,UAH,1.7581
2024-08-25,CZK,UAH,1.7525
2024-08-26,CZK,UAH,1.7509
2024-08-27,CZK,UAH,1.7387
2024-08-28,CZK,UAH,1.7457
2024-08-29,CZK,UAH,1.7437
2024-08-30,CZK,UAH,1.7553
2024-08-31,CZK,UAH,1.7677
2024-09-01,CZK,UAH,1.7538
2024-09-02,CZK,UAH,1.7496
2024-09-03,CZK,UAH,1.7561
2024-09-04,CZK,UAH,1.7711
2024-09-05,CZK,UAH,1.7847
2024-09-06,CZK,UAH,1.779
2024-09-07,CZK,UAH,1.7974
2024-09-08,CZK,UAH,1.8089
2024-09-09,CZK,UAH,1.8048
2024-09-10,CZK,UAH,1.8167
2024-09-11,CZK,UAH,1.8209
2024-09-12,CZK,UAH,1.8115
2024-09-13,CZK,UAH,1.83
2024-09-14,CZK,UAH,1.8154
2024-09-15,CZK,UAH,1.8005
2024-09-16,CZK,UAH,1.8
2024-09-17,CZK,UAH,1.798
2024-09-18,CZK,UAH,1.7913
2024-09-19,CZK,UAH,1.7887
2024-09-20,CZK,UAH,1.7955
2024-09-21,CZK,UAH,1.7874
2024-09-22,CZK,UAH,1.7728
2024-09-23,CZK,UAH,1.7681
2024-09-24,CZK,UAH,1.7782
2024-09-25,CZK,UAH,1.7748
2024-09-26,CZK,UAH,1.7921
2024-09-27,CZK,UAH,1.8021
2024-09-28,CZK,UAH,1.7921
2024-09-29,CZK,UAH,1.7861
2024-09-30,CZK,UAH,1.7951
2024-10-01,CZK,UAH,1.7973
2024-10-02,CZK,UAH,1.7894
2024-10-03,CZK,UAH,1.7859
2024-10-04,CZK,UAH,1.7918
2024-10-05,CZK,UAH,1.7772
2024-10-06,CZK,UAH,1.7868
2024-10-07,CZK,UAH,1.7799
2024-10-08,CZK,UAH,1.7773
2024-10-09,CZK,UAH,1.7616
2024-10-10,CZK,UAH,1.7653
2024-10-11,CZK,UAH,1.7711
2024-10-12,CZK,UAH,1.7717
2024-10-13,CZK,UAH,1.7717
2024-10-14,CZK,UAH,1.7799
2024-10-15,CZK,UAH,1.7562
2024-10-16,CZK,UAH,1.7665
2024-10-17,CZK,UAH,1.7595
2024-10-18,CZK,UAH,1.7551
2024-10-19,CZK,UAH,1.7529
2024-10-20,CZK,UAH,1.7513
2024-10-21,CZK,UAH,1.7325
2024-10-22,CZK,UAH,1.7476
2024-10-23,CZK,UAH,1.7429
2024-10-24,CZK,UAH,1.753
2024-10-25,CZK,UAH,1.7537
2024-10-26,CZK,UAH,1.7515
2024-10-27,CZK,UAH,1.7263
2024-10-28,CZK,UAH,1.7357
2024-10-29,CZK,UAH,1.7346
2024-10-30,CZK,UAH,1.739
2024-10-31,CZK,UAH,1.7284
2024-11-01,CZK,UAH,1.7301
2024-11-02,CZK,UAH,1.7254
2024-11-03,CZK,UAH,1.714
2024-11-04,CZK,UAH,1.7318
2024-11-05,CZK,UAH,1.7376
2024-11-06,CZK,UAH,1.7578
2024-11-07,CZK,UAH,1.7577
2024-11-08,CZK,UAH,1.7703
2024-11-09,CZK,UAH,1.7823
2024-11-10,CZK,UAH,1.7886
2024-11-11,CZK,UAH,1.7949
2024-11-12,CZK,UAH,1.7895
2024-11-13,CZK,UAH,1.7994
2024-11-14,CZK,UAH,1.8033
2024-11-15,CZK,UAH,1.7947
2024-11-16,CZK,UAH,1.8068
2024-11-17,CZK,UAH,1.8135
2024-11-18,CZK,UAH,1.8153
2024-11-19,CZK,UAH,1.8034
2024-11-20,CZK,UAH,1.7917
2024-11-21,CZK,UAH,1.7843
2024-11-22,CZK,UAH,1.8036
2024-11-23,CZK,UAH,1.7997
2024-11-24,CZK,UAH,1.8208
2024-11-25,CZK,UAH,1.8249
2024-11-26,CZK,UAH,1.8198
2024-11-27,CZK,UAH,1.8366
2024-11-28,CZK,UAH,1.8351
2024-11-29,CZK,UAH,1.843
2024-11-30,CZK,UAH,1.8423
2024-12-01,CZK,UAH,1.8483
2024-12-02,CZK,UAH,1.8632
2024-12-03,CZK,UAH,1.8708
2024-12-04,CZK,UAH,1.8768
2024-12-05,CZK,UAH,1.8535
2024-12-06,CZK,UAH,1.8373
2024-12-07,CZK,UAH,1.8367
2024-12-08,CZK,UAH,1.8298
2024-12-09,CZK,UAH,1.8355
2024-12-10,CZK,UAH,1.838
2024-12-11,CZK,UAH,1.8336
2024-12-12,CZK,UAH,1.832
2024-12-13,CZK,UAH,1.8338
2024-12-14,CZK,UAH,1.8295
2024-12-15,CZK,UAH,1.8169
2024-12-16,CZK,UAH,1.8413
2024-12-17,CZK,UAH,1.8568
2024-12-18,CZK,UAH,1.8651
2024-12-19,CZK,UAH,1.8615
2024-12-20,CZK,UAH,1.8475
2024-12-21,CZK,UAH,1.8412
2024-12-22,CZK,UAH,1.8545
2024-12-23,CZK,UAH,1.8534
2024-12-24,CZK,UAH,1.8547
2024-12-25,CZK,UAH,1.8625
2024-12-26,CZK,UAH,1.862
2024-12-27,CZK,UAH,1.8648
2024-12-28,CZK,UAH,1.8803
2024-12-29,CZK,UAH,1.8564
2024-12-30,CZK,UAH,1.8752
2024-12-31,CZK,UAH,1.8604
2025-01-01,CZK,UAH,1.8642
2025-01-02,CZK,UAH,1.8558
2025-01-03,CZK,UAH,1.8576
2025-01-04,CZK,UAH,1.8828
2025-01-05,CZK,UAH,1.9121
2025-01-06,CZK,UAH,1.9184
2025-01-07,CZK,UAH,1.9303
2025-01-08,CZK,UAH,1.9092
2025-01-09,CZK,UAH,1.8981
2025-01-10,CZK,UAH,1.8981
2025-01-11,CZK,UAH,1.9081
2025-01-12,CZK,UAH,1.8998
2025-01-13,CZK,UAH,1.89
2025-01-14,CZK,UAH,1.8846
2025-01-15,CZK,UAH,1.8722
2025-01-16,CZK,UAH,1.8883
2025-01-17,CZK,UAH,1.8862
2025-01-18,CZK,UAH,1.8716
2025-01-19,CZK,UAH,1.8592
2025-01-20,CZK,UAH,1.8649
2025-01-21,CZK,UAH,1.8872
2025-01-22,CZK,UAH,1.8982
2025-01-23,CZK,UAH,1.8906
2025-01-24,CZK,UAH,1.8902
2025-01-25,CZK,UAH,1.8764
2025-01-26,CZK,UAH,1.8641
2025-01-27,CZK,UAH,1.8711
2025-01-28,CZK,UAH,1.8594
2025-01-29,CZK,UAH,1.8844
2025-01-30,CZK,UAH,1.8808
2025-01-31,CZK,UAH,1.8745
2025-02-01,CZK,UAH,1.8789
2025-02-02,CZK,UAH,1.868
2025-02-03,CZK,UAH,1.8598
2025-02-04,CZK,UAH,1.8569
2025-02-05,CZK,UAH,1.8594
2025-02-06,CZK,UAH,1.8677
2025-02-07,CZK,UAH,1.8672
2025-02-08,CZK,UAH,1.8785
2025-02-09,CZK,UAH,1.8878
2025-02-10,CZK,UAH,1.8934
2025-02-11,CZK,UAH,1.8982
2025-02-12,CZK,UAH,1.9041
2025-02-13,CZK,UAH,1.905
2025-02-14,CZK,UAH,1.9077
2025-02-15,CZK,UAH,1.8948
2025-02-16,CZK,UAH,1.9051
2025-02-17,CZK,UAH,1.9278
2025-02-18,CZK,UAH,1.9309
2025-02-19,CZK,UAH,1.9457
2025-02-20,CZK,UAH,1.9445
2025-02-21,CZK,UAH,1.9354
2025-02-22,CZK,UAH,1.9421
2025-02-23,CZK,UAH,1.9345
2025-02-24,CZK,UAH,1.9417
2025-02-25,CZK,UAH,1.9463
2025-02-26,CZK,UAH,1.9475
2025-02-27,CZK,UAH,1.956
2025-02-28,CZK,UAH,1.9616
2025-03-01,CZK,UAH,1.9581
2025-03-02,CZK,UAH,1.9543
2025-03-03,CZK,UAH,1.9471
2025-03-04,CZK,UAH,1.9423
2025-03-05,CZK,UAH,1.9318
2025-03-06,CZK,UAH,1.9559
2025-03-07,CZK,UAH,1.9337
2025-03-08,CZK,UAH,1.9269
2025-03-09,CZK,UAH,1.9264
2025-03-10,CZK,UAH,1.929
2025-03-11,CZK,UAH,1.9439
2025-03-12,CZK,UAH,1.9382
2025-03-13,CZK,UAH,1.9265
2025-03-14,CZK,UAH,1.9244
2025-03-15,CZK,UAH,1.9092
2025-03-16,CZK,UAH,1.9228
2025-03-17,CZK,UAH,1.9421
2025-03-18,CZK,UAH,1.9393
2025-03-19,CZK,UAH,1.9456
2025-03-20,CZK,UAH,1.9436
2025-03-21,CZK,UAH,1.9257
2025-03-22,CZK,UAH,1.8957
2025-03-23,CZK,UAH,1.9073
2025-03-24,CZK,UAH,1.8836
2025-03-25,CZK,UAH,1.8885
2025-03-26,CZK,UAH,1.8898
2025-03-27,CZK,UAH,1.8871
2025-03-28,CZK,UAH,1.8805
2025-03-29,CZK,UAH,1.8856
2025-03-30,CZK,UAH,1.869
2025-03-31,CZK,UAH,1.8795
2025-04-01,CZK,UAH,1.87
2025-04-02,CZK,UAH,1.8664
2025-04-03,CZK,UAH,1.8509
2025-04-04,CZK,UAH,1.8535
2025-04-05,CZK,UAH,1.8478
2025-04-06,CZK,UAH,1.8486
2025-04-07,CZK,UAH,1.8509
2025-04-08,CZK,UAH,1.8375
2025-04-09,CZK,UAH,1.8281
2025-04-10,CZK,UAH,1.828
2025-04-11,CZK,UAH,1.8088
2025-04-12,CZK,UAH,1.8124
2025-04-13,CZK,UAH,1.8039
2025-04-14,CZK,UAH,1.8014
2025-04-15,CZK,UAH,1.7834
2025-04-16,CZK,UAH,1.7755
2025-04-17,CZK,UAH,1.7809
2025-04-18,CZK,UAH,1.7905
2025-04-19,CZK,UAH,1.8009
2025-04-20,CZK,UAH,1.7929
2025-04-21,CZK,UAH,1.7791
2025-04-22,CZK,UAH,1.7739
2025-04-23,CZK,UAH,1.7664
2025-04-24,CZK,UAH,1.7682
2025-04-25,CZK,UAH,1.7671
2025-04-26,CZK,UAH,1.7684
2025-04-27,CZK,UAH,1.7609
2025-04-28,CZK,UAH,1.7841
2025-04-29,CZK,UAH,1.8035
2025-04-30,CZK,UAH,1.8053
2025-05-01,CZK,UAH,1.7892
2025-05-02,CZK,UAH,1.796
2025-05-03,CZK,UAH,1.7856
2025-05-04,CZK,UAH,1.7653
2025-05-05,CZK,UAH,1.7696
2025-05-06,CZK,UAH,1.7819
2025-05-07,CZK,UAH,1.7876
2025-05-08,CZK,UAH,1.7765
2025-05-09,CZK,UAH,1.7828
2025-05-10,CZK,UAH,1.7684
2025-05-11,CZK,UAH,1.7831
2025-05-12,CZK,UAH,1.7791
2025-05-13,CZK,UAH,1.7716
2025-05-14,CZK,UAH,1.7672
2025-05-15,CZK,UAH,1.7614
2025-05-16,CZK,UAH,1.7605
2025-05-17,CZK,UAH,1.754
2025-05-18,CZK,UAH,1.7636
2025-05-19,CZK,UAH,1.775
2025-05-20,CZK,UAH,1.7763
2025-05-21,CZK,UAH,1.7941
2025-05-22,CZK,UAH,1.8033
2025-05-23,CZK,UAH,1.7865
2025-05-24,CZK,UAH,1.7931
2025-05-25,CZK,UAH,1.7962
2025-05-26,CZK,UAH,1.8099
2025-05-27,CZK,UAH,1.8127
2025-05-28,CZK,UAH,1.8317
2025-05-29,CZK,UAH,1.8348
2025-05-30,CZK,UAH,1.8405
2025-05-31,CZK,UAH,1.8289
2025-06-01,CZK,UAH,1.8245
2025-06-02,CZK,UAH,1.8028
2025-06-03,CZK,UAH,1.8062
2025-06-04,CZK,UAH,1.8037
2025-06-05,CZK,UAH,1.8039
2025-06-06,CZK,UAH,1.8116
2025-06-07,CZK,UAH,1.796
2025-06-08,CZK,UAH,1.7975
2025-06-09,CZK,UAH,1.8082
2025-06-10,CZK,UAH,1.81
2025-06-11,CZK,UAH,1.8
2025-06-12,CZK,UAH,1.8134
2025-06-13,CZK,UAH,1.8257
2025-06-14,CZK,UAH,1.8247
2025-06-15,CZK,UAH,1.8224
2025-06-16,CZK,UAH,1.8322
2025-06-17,CZK,UAH,1.8196
2025-06-18,CZK,UAH,1.8119
2025-06-19,CZK,UAH,1.813
2025-06-20,CZK,UAH,1.8208
2025-06-21,CZK,UAH,1.8198
2025-06-22,CZK,UAH,1.8274
2025-06-23,CZK,UAH,1.8322
2025-06-24,CZK,UAH,1.8339
2025-06-25,CZK,UAH,1.8294
2025-06-26,CZK,UAH,1.8223
2025-06-27,CZK,UAH,1.8322
2025-06-28,CZK,UAH,1.8289
2025-06-29,CZK,UAH,1.8208
2025-06-30,CZK,UAH,1.8298
2025-07-01,CZK,UAH,1.8514
2025-07-02,CZK,UAH,1.8398
2025-07-03,CZK,UAH,1.8378
2025-07-04,CZK,UAH,1.8344
2025-07-05,CZK,UAH,1.8428
2025-07-06,CZK,UAH,1.8297
2025-07-07,CZK,UAH,1.8502
2025-07-08,CZK,UAH,1.8555
2025-07-09,CZK,UAH,1.8473
2025-07-10,CZK,UAH,1.8321
2025-07-11,CZK,UAH,1.8143
2025-07-12,CZK,UAH,1.8129
2025-07-13,CZK,UAH,1.7959
2025-07-14,CZK,UAH,1.8016
2025-07-15,CZK,UAH,1.8179
2025-07-16,CZK,UAH,1.8185
2025-07-17,CZK,UAH,1.8109
2025-07-18,CZK,UAH,1.8198
2025-07-19,CZK,UAH,1.8138
2025-07-20,CZK,UAH,1.8068
2025-07-21,CZK,UAH,1.8299
2025-07-22,CZK,UAH,1.8322
2025-07-23,CZK,UAH,1.8179
2025-07-24,CZK,UAH,1.8188
2025-07-25,CZK,UAH,1.8099
2025-07-26,CZK,UAH,1.7899
2025-07-27,CZK,UAH,1.792
2025-07-28,CZK,UAH,1.7941
2025-07-29,CZK,UAH,1.7881
2025-07-30,CZK,UAH,1.8091
2025-07-31,CZK,UAH,1.8054
2025-08-01,CZK,UAH,1.7917
2025-08-02,CZK,UAH,1.7828
2025-08-03,CZK,UAH,1.7965
2025-08-04,CZK,UAH,1.7811
2025-08-05,CZK,UAH,1.7907
2025-08-06,CZK,UAH,1.7895
2025-08-07,CZK,UAH,1.7828
2025-08-08,CZK,UAH,1.8014
2025-08-10,CZK,UAH,1.8257
2025-08-11,CZK,UAH,1.8159
2025-08-12,CZK,UAH,1.8185
2025-08-13,CZK,UAH,1.8152
2025-08-14,CZK,UAH,1.8162
2025-08-15,CZK,UAH,1.807
2025-08-16,CZK,UAH,1.8108
2025-08-17,CZK,UAH,1.8211
2025-08-18,CZK,UAH,1.8074
2025-08-19,CZK,UAH,1.8191
2025-08-20,CZK,UAH,1.8132
2025-08-21,CZK,UAH,1.807
2025-08-22,CZK,UAH,1.7869
2025-08-23,CZK,UAH,1.8041
2025-08-24,CZK,UAH,1.8364
2025-08-25,CZK,UAH,1.8533
2025-08-26,CZK,UAH,1.8559
2025-08-27,CZK,UAH,1.86
2025-08-28,CZK,UAH,1.8552
2025-08-29,CZK,UAH,1.8405
2025-08-30,CZK,UAH,1.8272
2025-08-31,CZK,UAH,1.8243
2025-09-01,CZK,UAH,1.8233
2025-09-02,CZK,UAH,1.8157
2025-09-03,CZK,UAH,1.8198
2025-09-04,CZK,UAH,1.8159
2025-09-05,CZK,UAH,1.816
2025-09-06,CZK,UAH,1.824
2025-09-07,CZK,UAH,1.8087
2025-09-08,CZK,UAH,1.7983
2025-09-09,CZK,UAH,1.799
2025-09-10,CZK,UAH,1.7807
2025-09-11,CZK,UAH,1.7747
2025-09-12,CZK,UAH,1.7861
2025-09-13,CZK,UAH,1.7928
2025-09-14,CZK,UAH,1.8027
2025-09-15,CZK,UAH,1.8019
2025-09-16,CZK,UAH,1.8155
2025-09-17,CZK,UAH,1.8283
2025-09-18,CZK,UAH,1.8333
2025-09-19,CZK,UAH,1.8439
2025-09-20,CZK,UAH,1.8637
2025-09-21,CZK,UAH,1.8543
2025-09-22,CZK,UAH,1.8631
2025-09-23,CZK,UAH,1.8735
2025-09-24,CZK,UAH,1.8891
2025-09-25,CZK,UAH,1.8766
2025-09-26,CZK,UAH,1.8674
2025-09-27,CZK,UAH,1.8788
2025-09-28,CZK,UAH,1.8733
2025-09-29,CZK,UAH,1.8851
2025-09-30,CZK,UAH,1.8914
2025-10-01,CZK,UAH,1.8886
2025-10-02,CZK,UAH,1.8692
2025-10-03,CZK,UAH,1.8884
2025-10-04,CZK,UAH,1.903
2025-10-05,CZK,UAH,1.8932
2025-10-06,CZK,UAH,1.8886
2025-10-07,CZK,UAH,1.8654
2025-10-08,CZK,UAH,1.8606
2025-10-09,CZK,UAH,1.8544
2025-10-10,CZK,UAH,1.8558
2025-10-11,CZK,UAH,1.8603
2025-10-12,CZK,UAH,1.8423
2025-10-13,CZK,UAH,1.8584
2025-10-14,CZK,UAH,1.8636
2025-10-15,CZK,UAH,1.8555
2025-10-16,CZK,UAH,1.8476
2025-10-17,CZK,UAH,1.8396
2025-10-18,CZK,UAH,1.8308
2025-10-19,CZK,UAH,1.8185
2025-10-20,CZK,UAH,1.813
2025-10-21,CZK,UAH,1.8298
2025-10-22,CZK,UAH,1.8256
2025-10-23,CZK,UAH,1.835
2025-10-24,CZK,UAH,1.8306
2025-10-25,CZK,UAH,1.8377
